Majaess 169                   ; Nor  ; 15 59 58.0 -51 37 45; IR    ; OC?  ;    10.00;      ;     ;      ;  ;La Serena 281                                          ;
La Serena 281                 ; Nor  ; 16 00 04.6 -51 37 36; IR    ; OC?  ;     0.25;      ;     ;      ;  ;                                                       ;
G3CC 32                       ; Nor  ; 16 00 09.4 -51 36 52; IR    ; OC   ;     0.93;  3320;     ;      ;  ;                                                       ;
VVVX CL 33                    ; Nor  ; 16 00 15.0 -49 31 28; IR    ; OC   ;     0.43;      ;     ;      ;  ;                                                       ;Faint, weak nebula, Grp of stars, 2MASX J16001524-4931255
La Serena 282                 ; Nor  ; 16 00 21.6 -52 48 48; IR    ; OC?  ;     1.10;      ;     ;      ;  ;IRAS 15565-5240                                        ;
Mercer 70                     ; Nor  ; 16 00 28.0 -52 10 48; IR    ; OC   ;     0.80;  7000;     ; 6.650;  ;GLIMPSE 70, Ryu 273                                    ;
La Serena 283                 ; Nor  ; 16 00 30.7 -53 12 35; IR    ; OC?  ;     0.70;      ;     ;      ;  ;IRAS 15566-5304                                        ;
La Serena 284                 ; Nor  ; 16 00 32.9 -52 44 47; IR    ; OC?  ;     0.35;      ;     ; 6.000;  ;IRAS 15567-5236                                        ;
G330.020+0.917                ; Nor  ; 16 00 38.0 -51 43 01; IR    ; OC?  ;     0.50;      ;     ;      ;  ;La Serena 285                                          ;
Majaess 170                   ; Nor  ; 16 00 52.0 -51 42 40; Op    ; OC?  ;     5.00;      ;     ;      ;  ;                                                       ;
Trumpler 23                   ; Nor  ; 16 00 52.3 -53 32 20; Op    ; OC   ;     7.40;  2627;0.580; 8.950;* ;BH 180                                                 ;
DBSB 152                      ; Nor  ; 16 00 55.0 -51 36 16; IR    ; OC?  ;     0.90;      ;     ;      ;  ;                                                       ;
DBSB 151                      ; Nor  ; 16 00 56.0 -52 36 17; IR    ; OC   ;     0.60;  7080;     ;      ;  ;                                                       ;
Theia 1261                    ; Nor  ; 16 00 59.9 -56 07 59; Op    ; OC   ;   570.00;   768;     ; 9.050;* ;                                                       ;
La Serena 286                 ; Nor  ; 16 01 02.1 -52 38 54; IR    ; OC?  ;     0.95;      ;     ;      ;  ;IRAS 15572-5230                                        ;
La Serena 287                 ; Nor  ; 16 01 10.8 -53 16 02; IR    ; OC?  ;     0.50;      ;     ;      ;  ;IRAS 15573-5307                                        ;
LMR 218                       ; Nor  ; 16 01 11.0 -52 09 24; IR    ; OB   ;    36.00;      ;     ;      ;  ;                                                       ;
G330.033+0.752                ; Nor  ; 16 01 24.0 -51 50 02; Op    ; OC?  ;     0.40;      ;     ;      ;  ;VVV-CL 105                                             ;
Moffat 1                      ; Nor  ; 16 01 35.3 -54 08 56; Op    ; OC   ;     4.00;  2321;1.000; 7.000;* ;                                                       ;
G3CC 31                       ; Nor  ; 16 01 47.0 -53 11 40; IR    ; OC   ;     1.20;  3310;     ;      ;  ;                                                       ;
La Serena 288                 ; Nor  ; 16 01 52.7 -53 56 22; IR    ; OC?  ;     0.45;      ;     ;      ;  ;IRAS 15579-5347                                        ;
La Serena 289                 ; Nor  ; 16 02 15.1 -52 38 39; IR    ; OC?  ;     0.40;      ;     ;      ;  ;IRAS 15584-5230                                        ;
Ryu 271                       ; Nor  ; 16 02 19.0 -52 55 28; IR    ; OC?  ;     1.80;  9210;     ;      ;  ;VVV-CL 58                                              ;
La Serena 290                 ; Nor  ; 16 02 22.9 -52 34 10; IR    ; OC?  ;     0.45;      ;     ;      ;  ;IRAS 15586-5226                                        ;
Ryu 39                        ; Nor  ; 16 02 43.7 -47 22 49; Op    ; OC?  ;     3.00;      ;     ;      ;  ;                                                       ;
VVVX CL 34                    ; Nor  ; 16 02 46.9 -56 43 12; Op    ; OC   ;     1.23;  2903;     ;      ;  ;                                                       ;
Ryu 276                       ; Nor  ; 16 02 58.9 -52 12 45; IR    ; OC?  ;     3.80;      ;     ;      ;  ;                                                       ;
La Serena 291                 ; Nor  ; 16 03 32.4 -53 09 27; IR    ; OC?  ;     0.15;      ;     ;      ;  ;IRAS 15596-5301                                        ;
Ryu 279                       ; Nor  ; 16 03 43.0 -51 50 51; IR    ; OC?  ;     0.50;      ;     ;      ;  ;                                                       ;
Theia 1072                    ; Nor  ; 16 04 40.0 -58 23 48; Op    ; OC   ;   613.00;   761;     ; 8.850;* ;                                                       ;
Lynga 6                       ; Nor  ; 16 04 52.3 -51 57 36; Op    ; OC   ;     6.70;  2426;1.231; 7.492;* ;                                                       ;
Mercer 69                     ; Nor  ; 16 04 53.0 -53 00 29; IR    ; OC   ;     1.80;  2330;     ;      ;  ;GLIMPSE 69, Ryu 272                                    ;
VVVX CL 35                    ; Nor  ; 16 05 25.8 -48 59 28; IR    ; OC   ;     1.27;      ;     ;      ;  ;                                                       ;Ryu 29?, Very red Grp of stars, radio source [CAB2011] G332.40+2.46
VVVX CL 36                    ; Nor  ; 16 05 41.6 -49 11 31; IR    ; OC   ;     0.57;      ;     ;      ;  ;                                                       ;Embedded group+ Maser: Caswell OH 332.295+02.280?+YSO: 2MASS J16054183-4911294
VVV-CL 59                     ; Nor  ; 16 05 52.0 -50 47 49; IR    ; OC   ;     1.50;  5050;     ; 7.400;  ;                                                       ;
La Serena 292                 ; Nor  ; 16 06 02.7 -50 39 44; IR    ; OC?  ;     0.80;      ;     ;      ;  ;IRAS 16022-5031                                        ;
Ruprecht 114                  ; Nor  ; 16 06 20.2 -56 52 01; Op    ; OCR  ;    15.00;  2088;0.625; 8.900;  ;                                                       ;Sparse, poor RDP
DBSB 159                      ; Nor  ; 16 06 23.3 -50 43 30; IR    ; OC   ;     7.80;  3358;1.770; 6.620;  ;LMR 219                                                ;
NGC 6031                      ; Nor  ; 16 07 37.7 -54 00 50; Op    ; OC   ;     4.30;  1777;0.371; 8.072;* ;                                                       ;
DBSB 153                      ; Nor  ; 16 07 37.9 -52 31 48; IR    ; OC   ;    10.80;  6497;1.980; 8.000;  ;                                                       ;
Theia 885                     ; Nor  ; 16 08 00.8 -45 40 15; Op    ; OC   ;   429.00;   794;     ; 8.650;* ;                                                       ;
SAI 123                       ; Nor  ; 16 08 17.4 -50 32 06; IR    ; OC   ;     7.00;  1860;1.350; 9.200;  ;                                                       ;
LMR 220                       ; Nor  ; 16 08 46.0 -51 06 49; IR    ; OB   ;     6.80;      ;     ;      ;  ;                                                       ;Winds
Urq G331.143+00.13            ; Nor  ; 16 09 23.9 -51 33 08; IR    ; EC?  ;     0.30; 10100;     ;      ;  ;                                                       ;
DBSB 154                      ; Nor  ; 16 09 28.8 -52 15 00; IR    ; OC   ;     7.20;  2087;1.250; 6.700;  ;                                                       ;
La Serena 293                 ; Nor  ; 16 09 52.4 -51 54 51; IR    ; OC?  ;     0.45;      ;     ;      ;  ;                                                       ;Close pair with Ryu 283
Ryu 283                       ; Nor  ; 16 09 57.9 -51 54 44; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;Close pair with La Serena 293
La Serena 295                 ; Nor  ; 16 09 58.2 -50 56 48; IR    ; OC?  ;     0.45;      ;     ;      ;  ;IRAS 16061-5048                                        ;
G331.709+0.603                ; Nor  ; 16 10 01.0 -50 49 34; IR    ; OC?  ;     0.80;      ;     ;      ;  ;La Serena 296, IRAS 16062-5041                         ;
DBSB 155                      ; Nor  ; 16 10 12.0 -52 08 06; IR    ; OC   ;     6.60;  2186;1.250; 7.200;  ;                                                       ;
La Serena 297                 ; Nor  ; 16 10 24.0 -52 06 08; IR    ; OC?  ;     1.20;      ;     ;      ;  ;                                                       ;
DBSB 101                      ; Nor  ; 16 10 31.4 -49 00 50; Op    ; OC   ;     7.70;  1822;1.060; 8.050;* ;FSR 1722                                               ;
FSR 1716                      ; Nor  ; 16 10 32.2 -53 44 46; Op    ; GC   ;     5.50;  5426;     ;10.000;* ;VVV-GC05                                               ;
Nor OB5                       ; Nor  ; 16 10 34.0 -49 02 24; Op    ; OB   ;   120.00;      ;     ;      ;  ;COCD 367                                               ;Sparse, central cluster is DBSB 101
Froebrich Cl 108              ; Nor  ; 16 10 38.7 -49 05 59; IR    ; OC?  ;     0.40;      ;     ;      ;  ;IRAS 16069-4858                                        ;From arXiv:1704.04957v1
VVVX CL 38                    ; Nor  ; 16 10 40.8 -54 57 40; Op    ; OC   ;     0.70;  2385;     ;      ;  ;                                                       ;Grp in HII region: WRAY 16-205
La Serena 298                 ; Nor  ; 16 10 45.1 -52 05 50; IR    ; OC?  ;     0.30;      ;     ;      ;  ;                                                       ;
La Serena 299                 ; Nor  ; 16 10 52.1 -51 29 47; IR    ; OC?  ;     0.40;      ;     ;      ;  ;                                                       ;
La Serena 300                 ; Nor  ; 16 10 58.0 -48 32 40; IR    ; OC?  ;     0.80;      ;     ;      ;  ;IRAS 16072-4824                                        ;
La Serena 301                 ; Nor  ; 16 10 58.4 -51 50 35; IR    ; OC?  ;     0.30;      ;     ;      ;  ;                                                       ;
RCW 105 Assoc                 ; Nor  ; 16 11 00.0 -48 54 00; Op    ; OB   ;    20.00;      ;     ;      ;  ;LMR 224                                                ;
Lynga 7                       ; Nor  ; 16 11 03.1 -55 18 50; Op    ; GC   ;    11.40;  8785;0.273; 7.930;* ;BH 184                                                 ;
DBSB 158                      ; Nor  ; 16 11 11.3 -51 31 30; IR    ; OC   ;    13.80;  2434;0.830; 8.710;  ;                                                       ;
VVV-CL 60                     ; Nor  ; 16 11 23.0 -51 42 49; IR    ; OC   ;     1.60;  5550;     ;      ;  ;                                                       ;
La Serena 302                 ; Nor  ; 16 11 36.5 -51 39 02; IR    ; OC?  ;     0.75;      ;     ;      ;  ;IRAS 16078-5131                                        ;
La Serena 303                 ; Nor  ; 16 12 01.9 -52 00 54; IR    ; OC?  ;     0.40;      ;     ;      ;  ;                                                       ;
Mercer 73                     ; Nor  ; 16 12 02.0 -51 22 05; IR    ; OC?  ;     0.60;      ;     ;      ;  ;GLIMPSE 73                                             ;
G332.062+0.508                ; Nor  ; 16 12 04.0 -50 39 18; IR    ; OC?  ;     0.40;      ;     ;      ;  ;La Serena 304, IRAS 16082-5031                         ;
VVV-CL 62                     ; Nor  ; 16 12 08.0 -51 58 08; IR    ; OC   ;     1.30;  4300;     ;      ;  ;                                                       ;
DBSB 145                      ; Nor  ; 16 12 09.0 -51 26 24; IR    ; OC   ;     1.40;  5550;     ;      ;  ;                                                       ;
DBSB 144                      ; Nor  ; 16 12 09.6 -51 28 30; IR    ; OC   ;     7.20;  7362;0.980; 6.000;  ;                                                       ;
DBSB 156                      ; Nor  ; 16 12 15.1 -52 02 46; IR    ; OC   ;     9.00;  2031;1.120; 7.300;  ;                                                       ;
DBSB 157                      ; Nor  ; 16 12 20.2 -51 46 16; IR    ; OC   ;    14.40;  3917;1.040; 7.950;  ;                                                       ;
Mercer 71                     ; Nor  ; 16 12 26.0 -51 51 43; IR    ; OC   ;     1.20;  4300;     ;      ;  ;GLIMPSE 71                                             ;
Theia 1271                    ; Nor  ; 16 12 29.6 -54 07 58; Op    ; OC   ;   235.00;   805;     ; 9.050;* ;                                                       ;
La Serena 305                 ; Nor  ; 16 12 30.2 -51 27 40; IR    ; OC?  ;     0.35;      ;     ;      ;  ;                                                       ;
Mercer 72                     ; Nor  ; 16 12 31.0 -51 46 59; IR    ; OC   ;     1.20;  4300;     ;      ;  ;GLIMPSE 72                                             ;
La Serena 306                 ; Nor  ; 16 12 33.7 -50 20 25; IR    ; OC?  ;     0.35;      ;     ;      ;  ;IRAS 16088-5012                                        ;
G331.603-0.108                ; Nor  ; 16 12 37.0 -51 25 08; IR    ; OC?  ;     0.30;      ;     ;      ;  ;La Serena 307, IRAS 16088-5117                         ;
La Serena 308                 ; Nor  ; 16 12 41.7 -51 23 16; IR    ; OC?  ;     0.40;      ;     ;      ;  ;                                                       ;
VVV-CL 63                     ; Nor  ; 16 12 42.0 -51 45 03; IR    ; OC   ;     0.70;  4300;     ;      ;  ;                                                       ;
Ryu 292                       ; Nor  ; 16 12 46.4 -50 59 34; IR    ; OC?  ;     1.20;      ;     ;      ;  ;                                                       ;
G331.419-0.354                ; Nor  ; 16 12 50.0 -51 43 26; IR    ; OC?  ;     0.50;      ;     ;      ;  ;La Serena 309, IRAS 16090-5135, Bica 660               ;
Ruprecht 115                  ; Nor  ; 16 12 51.6 -52 23 35; Op    ; OC   ;     6.20;  2530;2.747; 8.474;* ;                                                       ;
DBSB 99                       ; Nor  ; 16 13 01.2 -50 23 24; IR    ; OC   ;    14.40;  2867;1.910; 7.700;  ;                                                       ;
La Serena 310                 ; Nor  ; 16 13 07.2 -51 17 53; IR    ; OC?  ;     0.55;      ;     ;      ;  ;IRAS 16093-5110                                        ;
Ryu 291                       ; Nor  ; 16 13 10.3 -51 03 55; IR    ; OC?  ;     4.80;      ;     ;      ;  ;                                                       ;
NGC 6067                      ; Nor  ; 16 13 11.8 -54 13 37; Op    ; OC   ;    13.40;  2121;0.370; 8.099;* ;                                                       ;
VVVX CL 39                    ; Nor  ; 16 13 13.6 -54 17 13; Op    ; OC   ;     0.73;  1653;     ;      ;  ;                                                       ;Concentrated
La Serena 311                 ; Nor  ; 16 13 35.6 -51 18 23; IR    ; OC?  ;     0.65;      ;     ;      ;  ;                                                       ;
La Serena 312                 ; Nor  ; 16 13 36.5 -51 31 58; IR    ; OC?  ;     0.40;      ;     ;      ;  ;                                                       ;
La Serena 313                 ; Nor  ; 16 13 41.8 -51 49 36; Op    ; OC?  ;     2.40;      ;     ;      ;  ;IRAS 16099-5141                                        ;
Ryu 290                       ; Nor  ; 16 13 53.1 -51 14 53; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
Ryu 295                       ; Nor  ; 16 14 03.9 -50 50 57; IR    ; OC?  ;     6.20;      ;     ;      ;  ;                                                       ;
Pismis 22                     ; Nor  ; 16 14 12.5 -51 52 08; Op    ; OC   ;     3.10;  7651;2.000; 7.600;* ;Westerlund 3                                           ;
Mercer 75                     ; Nor  ; 16 14 23.0 -50 36 14; IR    ; OC?  ;     0.80;      ;     ;      ;  ;GLIMPSE 75                                             ;
Ryu 294                       ; Nor  ; 16 14 26.7 -50 56 26; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
RCW 103 B Assoc               ; Nor  ; 16 14 42.0 -51 04 00; Op    ; OB   ;    24.00;  3000;     ;      ;  ;                                                       ;
Ruprecht 176                  ; Nor  ; 16 14 42.2 -51 19 55; Op    ; OC   ;     4.70;  2749;1.541; 8.168;* ;                                                       ;
Ryu 25                        ; Nor  ; 16 14 54.1 -50 58 52; IR    ; OC?  ;     1.80;      ;     ;      ;  ;                                                       ;
Alessi J1614-5113             ; Nor  ; 16 14 54.4 -51 13 12; Op    ; OC?  ;     2.10;      ;     ;      ;  ;                                                       ;Located N of Ru 176, obvious arc of ~12 *
Ryu 288                       ; Nor  ; 16 14 55.5 -51 37 38; Op    ; OC?  ;     1.20;      ;     ;      ;  ;                                                       ;
La Serena 315                 ; Nor  ; 16 15 00.9 -50 56 09; IR    ; OC?  ;     0.60;      ;     ;      ;  ;                                                       ;
DBSB 102                      ; Nor  ; 16 15 01.0 -49 51 00; IR    ; OC   ;     7.20;  4362;0.940; 6.100;  ;LMR 223                                                ;
OPD 46                        ; Nor  ; 16 15 04.4 -49 02 39; Op    ; OB   ;   390.00;   122;     ;      ;  ;Nor OB5                                                ;
VVV-CL 64                     ; Nor  ; 16 15 18.0 -50 56 48; IR    ; OC   ;     0.93;  3490;     ;      ;  ;                                                       ;
La Serena 316                 ; Nor  ; 16 15 18.7 -49 48 57; IR    ; OC?  ;     0.60;      ;     ;      ;  ;                                                       ;
La Serena 317                 ; Nor  ; 16 15 23.4 -49 49 18; IR    ; OC?  ;     0.35;      ;     ;      ;  ;                                                       ;
Ryu 28                        ; Nor  ; 16 15 23.6 -50 45 08; IR    ; OC?  ;     1.00;      ;     ;      ;  ;                                                       ;
Ryu 304                       ; Nor  ; 16 15 32.0 -49 26 36; IR    ; OC?  ;     1.60;      ;     ;      ;  ;                                                       ;
TC 1615-5433                  ; Nor  ; 16 15 40.0 -54 33 20; Op    ; OC?  ;    14.00;      ;     ;      ;  ;                                                       ;
G332.294-0.096                ; Nor  ; 16 15 46.0 -50 56 02; IR    ; OC?  ;     0.40;      ;     ;      ;  ;La Serena 318, IRAS 16119-5048                         ;
G332.352-0.116                ; Nor  ; 16 16 07.0 -50 54 29; IR    ; OC?  ;     0.60;      ;     ;      ;  ;La Serena 319, IRAS 16122-5047                         ;
Theia 626                     ; Nor  ; 16 16 08.1 -54 33 41; Op    ; OC   ;   701.00;   478;     ; 8.450;* ;                                                       ;
Alessi J1616-5136             ; Nor  ; 16 16 14.0 -51 36 41; Op    ; OC?  ;     5.00;      ;     ;      ;  ;                                                       ;
G332.095-0.421                ; Nor  ; 16 16 17.0 -51 18 22; IR    ; OC?  ;     0.85;      ;     ;      ;  ;La Serena 320, IRAS 16124-5110                         ;
Nor OB2                       ; Nor  ; 16 16 18.0 -52 05 00; Op    ; OB   ;    42.00;      ;     ;      ;  ;LMR 221                                                ;
Mercer 74                     ; Nor  ; 16 16 44.0 -51 17 02; IR    ; OC   ;     1.00;  3490;     ;      ;  ;GLIMPSE 74                                             ;
DBSB 160                      ; Nor  ; 16 16 56.0 -50 47 26; IR    ; OC   ;     0.90;  3490;     ; 6.440;  ;                                                       ;
DBSB 161                      ; Nor  ; 16 17 04.8 -50 47 31; IR    ; OC   ;     8.40;  6353;1.200; 6.000;  ;                                                       ;
RLGC 1                        ; Nor  ; 16 17 08.4 -44 35 39; IR    ; GC   ;     1.10; 28800;     ;      ;* ;Ryu 59                                                 ;
La Serena 321                 ; Nor  ; 16 17 11.5 -51 10 48; IR    ; OC?  ;     0.90;      ;     ;      ;  ;IRAS 16134-5103                                        ;
Nor OB4 Core                  ; Nor  ; 16 17 23.0 -50 57 31; Op    ; OC   ;    14.00;      ;     ;      ;  ;                                                       ;In Nor OB4
Nor OB4                       ; Nor  ; 16 17 24.0 -51 03 00; Op    ; OB   ;   150.00;  3900;     ;      ;  ;Ass-65.3                                               ;
La Serena 322                 ; Nor  ; 16 17 27.7 -51 08 10; IR    ; OC?  ;     1.00;      ;     ;      ;  ;IRAS 16137-5100, Ryu 298                               ;
Mercer 77                     ; Nor  ; 16 17 28.0 -50 30 40; IR    ; OC   ;     1.00;  6080;     ;      ;  ;GLIMPSE 77                                             ;
VVV-CL 65                     ; Nor  ; 16 17 31.0 -50 32 30; IR    ; OC   ;     1.10;  6080;     ;      ;  ;                                                       ;
RCW 103 A Assoc               ; Nor  ; 16 17 36.0 -51 49 00; Op    ; OB   ;    42.00;  3220;     ;      ;  ;                                                       ;
VVV-CL 66                     ; Nor  ; 16 17 59.0 -51 15 10; IR    ; OC   ;     1.60;  3490;     ;      ;  ;                                                       ;
RM 34                         ; Nor  ; 16 18 15.6 -50 36 06; IR    ; OC   ;    48.60;  3400;     ;      ;  ;Russeil 421                                            ;
RCW 103A North Assoc          ; Nor  ; 16 18 23.0 -51 31 12; Op    ; OB   ;    20.00;      ;     ;      ;  ;                                                       ;In Nor OB4
La Serena 323                 ; Nor  ; 16 18 27.0 -51 07 14; IR    ; OC?  ;     0.50;      ;     ;      ;  ;IRAS 16147-5100                                        ;
IRAS 16148-5011               ; Nor  ; 16 18 35.2 -50 18 53; IR    ; OC   ;     1.50;  3600;6.450; 6.000;  ;                                                       ;Mallick+, 2014
La Serena 324                 ; Nor  ; 16 18 37.9 -50 41 42; IR    ; OC?  ;     0.50;      ;     ;      ;  ;IRAS 16148-5034                                        ;
DBSB 163                      ; Nor  ; 16 18 43.2 -50 18 58; IR    ; OC   ;     9.60;  1258;0.940; 8.320;  ;                                                       ;
NGC 6087                      ; Nor  ; 16 18 53.0 -57 54 58; Op    ; OC   ;    29.50;   949;0.146; 8.046;* ;                                                       ;B-association
G333.029-0.065                ; Nor  ; 16 18 57.0 -50 24 00; IR    ; OC?  ;     0.87;      ;     ;      ;  ;La Serena 325, Froebrich Cl 39                         ;
La Serena 326                 ; Nor  ; 16 19 09.3 -51 04 04; IR    ; OC?  ;     0.80;      ;     ;      ;  ;IRAS 16153-5056                                        ;
DBSB 164                      ; Nor  ; 16 19 24.5 -50 09 00; IR    ; OC   ;     7.20;  2053;1.050; 7.300;  ;                                                       ;
Harvard 10                    ; Nor  ; 16 19 26.2 -54 57 25; Op    ; OC   ;    42.50;   691;0.233; 7.899;* ;Collinder 299                                          ;B-association
G333.315+0.106                ; Nor  ; 16 19 29.0 -50 04 41; IR    ; OC?  ;     0.45;      ;     ;      ;  ;La Serena 327, IRAS 16157-4957                         ;
RM 35                         ; Nor  ; 16 19 34.7 -50 19 03; IR    ; OC   ;     2.50;  7600;     ;      ;  ;                                                       ;
G333.163-0.100                ; Nor  ; 16 19 42.0 -50 19 52; IR    ; OC?  ;     0.25;      ;     ;      ;  ;La Serena 328, IRAS 16159-5012                         ;
La Serena 331                 ; Nor  ; 16 19 46.2 -50 18 41; IR    ; OC?  ;     0.35;      ;     ;      ;  ;                                                       ;
Mercer 76                     ; Nor  ; 16 19 46.7 -51 02 51; IR    ; OC   ;     2.00;  3490;     ;      ;  ;La Serena 329, GLIMPSE 76                              ;
La Serena 330                 ; Nor  ; 16 19 47.0 -51 00 11; IR    ; OC?  ;     0.45;      ;     ;      ;  ;                                                       ;
La Serena 332                 ; Nor  ; 16 19 54.8 -51 07 09; IR    ; OC?  ;     1.60;      ;     ;      ;  ;IRAS 16161-5059                                        ;
Theia 1228                    ; Nor  ; 16 20 00.7 -51 42 30; Op    ; OC   ;   376.00;   508;     ; 9.050;* ;                                                       ;
Theia 658                     ; Nor  ; 16 20 07.0 -51 21 58; Op    ; OC   ;   223.00;   731;     ; 8.450;* ;                                                       ;
G333.725+0.371                ; Nor  ; 16 20 08.0 -49 36 04; IR    ; OC?  ;     1.00;      ;     ;      ;  ;La Serena 333                                          ;
La Serena 334                 ; Nor  ; 16 20 10.8 -50 53 22; IR    ; OC?  ;     0.80;      ;     ;      ;  ;IRAS 16164-5046                                        ;
G334.332+0.965                ; Nor  ; 16 20 13.0 -48 45 07; IR    ; OC?  ;     0.60;      ;     ;      ;  ;La Serena 335, IRAS 16164-4837                         ;
La Serena 336                 ; Nor  ; 16 20 16.6 -50 56 26; IR    ; OC?  ;     1.00;      ;     ;      ;  ;                                                       ;
G333.760+0.364                ; Nor  ; 16 20 19.0 -49 34 55; IR    ; OC?  ;     0.45;      ;     ;      ;  ;La Serena 337                                          ;
La Serena 338                 ; Nor  ; 16 20 20.9 -49 58 21; IR    ; OC?  ;     0.20;      ;     ;      ;  ;                                                       ;
DBSB 100                      ; Nor  ; 16 20 25.4 -50 54 07; Op    ; OC   ;     3.50;  5653;1.080; 8.550;* ;                                                       ;
DBSB 162                      ; Nor  ; 16 20 27.6 -50 41 42; IR    ; OC   ;     5.40;  5523;1.520; 6.300;  ;                                                       ;
La Serena 339                 ; Nor  ; 16 20 34.1 -50 34 15; IR    ; OC?  ;     1.00;      ;     ;      ;  ;                                                       ;
OPD 65                        ; Nor  ; 16 20 35.1 -59 57 20; Op    ; MG   ;   480.00;   119;     ;      ;  ;                                                       ;
La Serena 340                 ; Nor  ; 16 20 37.1 -50 13 36; IR    ; OC?  ;     0.40;      ;     ;      ;  ;IRAS 16168-5006                                        ;
Lynga 9                       ; Nor  ; 16 20 40.8 -48 31 23; Op    ; OC   ;     7.30;  2575;1.180; 8.850;* ;                                                       ;
SFC 34b                       ; Nor  ; 16 20 44.7 -50 49 40; Op    ; OB   ;    34.00;      ;     ;      ;  ;                                                       ;
La Serena 342                 ; Nor  ; 16 20 48.3 -51 00 16; IR    ; OC?  ;     0.40;      ;     ;      ;  ;IRAS 16170-5053                                        ;
La Serena 343                 ; Nor  ; 16 20 49.2 -49 42 10; Op    ; OC?  ;     3.00;      ;     ;      ;  ;                                                       ;
FBD05 G333.1-0.4              ; Nor  ; 16 21 01.5 -50 35 26; IR    ; OC   ;     2.10;  3490;     ;      ;  ;La Serena 344, IRAS 16172-5028                         ;
La Serena 345                 ; Nor  ; 16 21 05.7 -50 15 13; IR    ; OC?  ;     0.20;      ;     ;      ;  ;                                                       ;
Mercer 78                     ; Nor  ; 16 21 08.0 -50 39 58; IR    ; OC   ;     1.40;  3490;     ;      ;  ;GLIMPSE 78                                             ;
SFC 34a                       ; Nor  ; 16 21 10.7 -50 04 12; Op    ; OB   ;    12.00;      ;     ;      ;  ;                                                       ;
Ryu 36                        ; Nor  ; 16 21 13.2 -50 44 30; IR    ; OC?  ;     1.20;      ;     ;      ;  ;                                                       ;
La Serena 346                 ; Nor  ; 16 21 15.2 -49 57 22; IR    ; OC?  ;     0.40;      ;     ;      ;  ;                                                       ;
La Serena 347                 ; Nor  ; 16 21 20.1 -50 09 43; IR    ; OC?  ;     0.25;      ;     ;      ;  ;                                                       ;
DBSB 166                      ; Nor  ; 16 21 30.5 -50 00 36; IR    ; OC   ;     6.00;  5366;1.090; 6.200;  ;                                                       ;
DBSB 165                      ; Nor  ; 16 21 31.0 -50 25 04; IR    ; OC   ;     1.40;  3490;     ; 6.440;  ;IRAS 16177-5018, [KGR2001] S20                         ;Also [WBH98] 16177-5018
VVV-CL 69                     ; Nor  ; 16 21 34.0 -50 27 29; IR    ; OC   ;     2.00;  3490;     ;      ;  ;                                                       ;
La Serena 349                 ; Nor  ; 16 21 37.4 -50 52 49; IR    ; OC?  ;     0.45;      ;     ;      ;  ;                                                       ;
Mercer 79                     ; Nor  ; 16 21 42.0 -48 43 41; IR    ; OC   ;     1.40;  9890;     ;      ;  ;GLIMPSE 79                                             ;
Theia 976                     ; Nor  ; 16 21 44.0 -51 13 05; Op    ; OC   ;   668.00;   755;     ; 8.750;* ;                                                       ;
VVV-CL 70                     ; Nor  ; 16 21 48.0 -51 44 11; IR    ; OC   ;     0.87;  2000;     ; 8.780;  ;                                                       ;
La Serena 350                 ; Nor  ; 16 21 53.7 -49 59 04; IR    ; OC?  ;     0.95;      ;     ;      ;  ;                                                       ;
La Serena 351                 ; Nor  ; 16 21 59.6 -50 07 43; IR    ; OC?  ;     0.60;      ;     ;      ;  ;                                                       ;
BDB 259                       ; Nor  ; 16 22 10.0 -50 05 49; IR    ; OC   ;     1.50;  3490;     ;      ;  ;G333.6-0.2 IR Cl                                       ;
UPK 636                       ; Nor  ; 16 22 12.1 -53 02 07; Op    ; OC   ;    27.16;   530;     ; 8.000;* ;                                                       ;
VVV-CL 71                     ; Nor  ; 16 22 16.0 -50 04 30; IR    ; OC   ;     0.83;  3490;     ;      ;  ;                                                       ;
Theia 1204                    ; Nor  ; 16 22 35.0 -51 56 55; Op    ; OC   ;   984.00;   400;     ; 9.050;* ;                                                       ;
La Serena 353                 ; Nor  ; 16 22 46.7 -49 53 09; IR    ; OC?  ;     0.45;      ;     ;      ;  ;IRAS 16190-4946                                        ;
La Serena 354                 ; Nor  ; 16 22 59.7 -49 23 42; IR    ; OC?  ;     0.85;      ;     ;      ;  ;IRAS 16192-4916                                        ;
La Serena 355                 ; Nor  ; 16 23 20.9 -49 07 52; IR    ; OC?  ;     0.90;      ;     ;      ;  ;IRAS 16196-4900                                        ;
Ruprecht 116                  ; Nor  ; 16 23 24.0 -52 00 00; Op    ; OC   ;    15.60;   895;0.100; 8.950;  ;                                                       ;
DBSB 167                      ; Nor  ; 16 23 25.7 -49 32 42; IR    ; OC   ;     6.60;  4076;1.400; 6.200;  ;                                                       ;
Ruprecht 117                  ; Nor  ; 16 23 33.1 -51 52 44; Op    ; OC   ;     6.70;  3276;0.125; 8.950;* ;Anon 1623-51                                           ;
VVV-CL 72                     ; Nor  ; 16 23 49.0 -50 14 20; Op    ; OC   ;     1.90;  3490;     ;      ;  ;                                                       ;
