name                       RA_ICRS            DE_ICRS         Diam    
Tri_II                     33.32250000   +36.1783000          3.9    
Trumpler_1                 23.91500000   +61.2830000          3.7    
Trumpler_10               131.94300000   -42.5660000        106.8    
Trumpler_11               151.24800000   -61.6190000          6.8    
Trumpler_12               151.62100000   -60.2900000          5.9    
Trumpler_13               155.95200000   -60.1420000          5.4    
Trumpler_14               160.98600000   -59.5530000          5.3    
Trumpler_15               161.17700000   -59.3690000          4.7    
Trumpler_16               161.25300000   -59.7000000          7.3    
Trumpler_17               164.10800000   -59.2300000          7.9    
Trumpler_18               167.82600000   -60.6560000          8.3    
Trumpler_19               168.62300000   -57.5630000         12.6    
Trumpler_2                 39.23200000   +55.9050000         38.8    
Trumpler_20               189.88200000   -60.6370000         13.4    
Trumpler_21               203.06800000   -62.7870000          8.5    
Trumpler_22               217.78300000   -61.1690000         12.4    
Trumpler_23               240.21800000   -53.5390000          7.4    
Trumpler_25               261.12500000   -39.0060000          9.5    
Trumpler_26               262.12600000   -29.4870000          8.6    
Trumpler_27               264.09000000   -33.5200000         30.0    
Trumpler_28               264.23100000   -32.4690000         10.7    
Trumpler_29               265.34700000   -40.1580000         17.4    
Trumpler_3                 48.00400000   +63.2180000         33.1    
Trumpler_30               269.18200000   -35.2980000         11.5    
Trumpler_31               269.93200000   -28.2070000         10.8    
Trumpler_32               274.29400000   -13.3490000          6.8    
Trumpler_33               276.15900000   -19.7110000          5.8    
Trumpler_34               279.93500000    -8.4390000          5.2    
Trumpler_35               280.74100000    -4.2150000          5.6    
Trumpler_5                 99.12600000    +9.4650000         16.1    
Trumpler_7                111.84900000   -23.9490000          7.9    
Trumpler_9                118.91100000   -25.8880000          4.4    
Tuc_II                    343.06000000   -58.5700000         12.9    
Tuc_III                   359.15000000   -59.6000000          6.0    
Tuc_IV                      0.73000000   -60.8500000         11.8    
Tuc_V                     354.34700000   -63.2660000          2.1    
Turner-Forbes_1           203.65500000   -62.4169440         14.4    
Turner-Majaess_1          119.82166700   -28.9725000          4.7    
Turner_1                  297.11200000   +27.2950000          5.4    
Turner_12                 119.50000000   -29.2830560         15.0    
Turner_13                 119.45833300   -29.3841670          5.0    
Turner_14                 119.65416700   -29.4166670         14.0    
Turner_2                  274.23000000   -19.0650000         12.0    
Turner_3                  274.39300000   -18.8750000          2.4    
Turner_4                  274.28301430   -18.6810419          8.9    
Turner_5                  143.28400000   -36.3580000         93.7    
Turner_6                  164.75400000   -59.4830000          5.4    
Turner_9                  296.16500000   +29.4940000         18.1    
UBC_100                   281.26161690   -11.1232270         30.1    
UBC_101                   279.50057510    -7.1424170         32.1    
UBC_104                   280.69005280    -6.2632576         23.2    
UBC_105                   280.32790430    -5.4338676         37.4    
UBC_106                   280.47251230    -5.4182230         51.2    
UBC_108                   281.62857270    -5.1964810         39.0    
UBC_10A                   324.65200000   +62.2060000         61.4    
UBC_10B                   327.04700000   +61.0320000         56.9    
UBC_110                   281.61446380    -4.9702053         34.1    
UBC_114                   286.43999700    -0.4073404         35.2    
UBC_118                   282.63999050    +9.7821869         42.7    
UBC_119                   290.63376310    +8.3984985         31.6    
UBC_120                   284.08482600   +13.2381382         34.8    
UBC_121                   288.89305900   +12.8548121         41.9    
UBC_124                   295.39992240   +19.0279800         33.6    
UBC_125                   288.89198070   +22.9705187         34.9    
UBC_132                   299.26995630   +28.4461425         26.0    
UBC_133                   303.70469960   +28.3754945         44.6    
UBC_134                   299.73166460   +31.0981005         26.3    
UBC_136                   304.50197430   +32.5820137         54.7    
UBC_141                   313.59179850   +35.6907315         32.6    
UBC_143                   299.66034080   +45.5710099         33.2    
UBC_147                   308.30114720   +47.1427842         34.7    
UBC_148                   309.74182980   +46.4802957         45.3    
UBC_149                   312.32423100   +46.4615754         63.7    
UBC_151                   311.97246130   +47.4536776         46.3    
UBC_152                   314.34721640   +47.3516492         26.5    
UBC_153                   316.23986660   +46.2804549         34.7    
UBC_154                   317.09771050   +46.3339741         28.3    
UBC_155                   318.40779240   +50.1497026         38.0    
UBC_156                   321.72366770   +49.1130749         27.0    
UBC_157                   328.72075700   +49.7429299         26.4    
UBC_162                   327.74389920   +52.9918537         39.5    
UBC_163                   330.89388210   +55.6603009         32.2    
UBC_164                   333.97104370   +53.9950073         37.6    
UBC_166                   334.26397510   +54.2328655         26.1    
UBC_169                   342.65232900   +49.4857530         38.3    
UBC_172                   343.39202840   +54.3275610         41.6    
UBC_175                   344.44761520   +54.3871935         35.8    
UBC_176                   345.51970340   +57.0664837         47.6    
UBC_177                   339.61076930   +67.0357359         47.7    
UBC_178                   346.22797740   +63.3566375         48.1    
UBC_179                   350.97590770   +59.5179042         41.8    
UBC_181                     0.56066000   +63.5616400         36.6    
UBC_182                     4.14994280   +52.3126481         28.4    
UBC_185                     7.78426710   +63.3965415         21.9    
UBC_186                    23.87340110   +60.6966663        120.0    
UBC_188                    27.44630120   +53.9237698         54.3    
UBC_19                     56.33600000   +29.8270000         30.5    
UBC_190                    37.47522230   +59.7875825         48.4    
UBC_191                    37.49097180   +57.9762710         40.8    
UBC_192                    37.11707280   +57.1420592         50.0    
UBC_194                    37.68946260   +48.3046747         49.6    
UBC_198                    82.12586900   +35.7178892         44.8    
UBC_199                    67.45069430   +25.4108276         66.5    
UBC_2                       5.58400000   +46.5320000         65.6    
UBC_206                    93.34361430    +1.4321121         33.1    
UBC_210                    97.68187040    -1.4293566         39.7    
UBC_216                   100.41494990    -5.7888369         38.7    
UBC_217                   108.20456240    -4.6861113         20.0    
UBC_218                   106.53858250    -9.1796277         66.0    
UBC_220                   110.64251320   -17.1766569         28.3    
UBC_222                   109.92462250   -20.8557803         32.3    
UBC_225                   106.62612200   -23.5538111         35.1    
UBC_229                   119.27799640   -22.8056804         32.8    
UBC_230                   114.51234610   -25.3842876         38.6    
UBC_232                   120.08906910   -24.2698822         26.7    
UBC_233                   112.79146410   -28.3701159         38.1    
UBC_235                   117.31442450   -29.3604581         31.5    
UBC_237                   118.57351580   -29.7092627         37.4    
UBC_241                   127.07370960   -31.0007683         22.7    
UBC_245                   129.31765250   -45.2442834         45.0    
UBC_247                   126.66236810   -50.7125834         42.9    
UBC_248                   137.98572790   -52.2354759         24.5    
UBC_249                   136.93418940   -52.9337939         45.1    
UBC_251                   140.42577720   -51.2696933         27.1    
UBC_252                   139.16842880   -54.1431061         36.5    
UBC_253                   139.54907130   -56.0242516         27.4    
UBC_258                   158.87978650   -57.6090199         38.2    
UBC_261                   159.54237350   -60.5028308         34.4    
UBC_262                   160.55547210   -60.4541035         25.1    
UBC_263                   162.61649910   -59.9707884         35.7    
UBC_264                   163.16366970   -60.5903409         33.6    
UBC_267                   168.30453350   -58.8828820         41.7    
UBC_269                   166.78333330   -62.8627778          4.2    
UBC_27                    294.33700000   +15.5890000         18.7    
UBC_270                   169.78867850   -59.5440674         39.1    
UBC_272                   168.12166690   -62.2849269         42.9    
UBC_273                   170.32083330   -60.5544444          4.6    
UBC_275                   167.72765790   -65.7232507         16.5    
UBC_276                   172.90232140   -60.7815205         26.9    
UBC_277                   174.03577630   -59.4650479         31.8    
UBC_279                   173.43689860   -66.0888109         33.1    
UBC_280                   177.91706620   -62.6446396         36.7    
UBC_281                   178.12567230   -64.5793968         25.1    
UBC_283                   179.61524990   -68.6789442         32.6    
UBC_290                   191.95021570   -59.3731609         39.4    
UBC_292                   200.30674470   -61.2662534         47.7    
UBC_293                   202.74931210   -61.7678882         41.1    
UBC_295                   207.53735490   -60.4093487         34.9    
UBC_296                   216.24467130   -61.0450117         19.9    
UBC_297                   218.13306910   -62.2108458         31.5    
UBC_298                   217.56837910   -59.8163587         31.6    
UBC_299                   219.62895150   -62.1590980         30.7    
UBC_3                     283.79900000   +12.3260000         15.5    
UBC_300                   222.97891930   -65.3122203         36.4    
UBC_301                   219.46324650   -58.9916131         31.3    
UBC_302                   220.12910900   -55.3946616         26.5    
UBC_303                   221.87051110   -56.2594236         51.4    
UBC_313                   246.15253410   -51.9382468         32.9    
UBC_315                   246.37177380   -47.9338369         42.1    
UBC_316                   248.72604010   -47.9861473         29.9    
UBC_317                   250.66215940   -47.9054620         28.4    
UBC_319                   249.69345580   -44.7650649         49.1    
UBC_32                    279.31200000   -14.0960000        110.9    
UBC_322                   255.21492200   -44.1856030         35.6    
UBC_326                   258.16015050   -36.0582697         37.8    
UBC_33                      7.36000000   +60.4980000         13.6    
UBC_336                   267.97572720   -27.8340226         11.5    
UBC_337                   271.72311050   -24.6486385         28.0    
UBC_338                   271.53193630   -24.2307392         24.1    
UBC_339                   271.31137040   -23.3080366         12.8    
UBC_340                   270.76650210   -22.6570724         24.6    
UBC_341                   276.45208390   -17.0629959         40.2    
UBC_342                   273.90815250   -14.9164035         53.1    
UBC_345                   275.99490560   -12.2679401         40.7    
UBC_346                   276.03424440   -10.6396223         32.6    
UBC_347                   276.71883950   -10.9588076         20.2    
UBC_350                   284.37234250    -8.9484221         21.9    
UBC_352                   281.22449000    -5.8507063         30.2    
UBC_353                   280.86249720    -3.7358307         24.0    
UBC_354                   282.36717490    -4.3897532         20.9    
UBC_355                   281.92174230    -3.8183047         22.8    
UBC_356                   288.84462610    -4.1661102         30.7    
UBC_357                   284.73201030    -0.2425632         34.6    
UBC_36                     16.48700000   +59.6320000          7.8    
UBC_360                   292.53857280   +10.6772038         16.0    
UBC_361                   290.01563110   +15.1574157         43.5    
UBC_364                   306.28326820   +29.7560491         43.8    
UBC_365                   303.31916140   +34.3566256         34.9    
UBC_366                   299.83525160   +37.2097360         28.3    
UBC_367                   302.36844070   +36.4594635         23.0    
UBC_368                   302.82155420   +36.5043421         33.6    
UBC_370                   303.87289850   +36.8879587         16.7    
UBC_371                   305.84672490   +36.1113985         59.0    
UBC_373                   306.85739580   +37.6703658         20.1    
UBC_374                   305.65892650   +38.9332468         44.5    
UBC_376                   307.50109670   +46.1595602         28.3    
UBC_377                   314.86874100   +45.8584244         25.7    
UBC_378                   311.51235750   +48.8485336         44.1    
UBC_379                   313.25643570   +48.5420868         25.4    
UBC_380                   317.69730760   +47.7087753         21.4    
UBC_381                   316.25016470   +48.7227361         29.3    
UBC_382                   324.97477380   +49.3025326         27.2    
UBC_383                   330.72002400   +49.1040556         34.1    
UBC_384                   328.71742100   +52.8120429         29.2    
UBC_386                   319.72044130   +61.9358858         35.0    
UBC_387                   326.06194800   +58.7642260         35.0    
UBC_388                   337.60555280   +56.5401505         45.0    
UBC_389                   338.33596930   +58.3646033         17.0    
UBC_39                     19.81700000   +61.0190000         10.9    
UBC_390                   338.70714900   +58.2612521         24.2    
UBC_391                   338.84127690   +59.0432300         38.5    
UBC_393                   345.53342310   +56.9531369         47.9    
UBC_395                   345.65520990   +57.2058791         24.0    
UBC_396                   337.30163890   +66.5279531         28.2    
UBC_397                   347.74466890   +58.6134258         24.8    
UBC_40                     22.64300000   +60.2450000          5.2    
UBC_401                   355.56316210   +58.5446426         27.8    
UBC_403                   357.21692910   +62.1935820         36.3    
UBC_405                   358.54850600   +62.5553823         31.1    
UBC_406                     0.58782130   +60.9804687         32.5    
UBC_407                     4.55404010   +63.3470343         46.9    
UBC_409                     6.69606060   +63.2308326         44.7    
UBC_41                     23.25500000   +59.7970000          5.9    
UBC_410                     6.99315230   +62.9074922         30.7    
UBC_412                    13.04838840   +63.7934489         40.9    
UBC_413                    17.65153690   +60.4787443         13.4    
UBC_414                    28.55159640   +61.9988448         32.6    
UBC_415                    42.53123610   +72.8946089         42.0    
UBC_416                    33.27651220   +63.8593545         19.2    
UBC_417                    29.19706580   +54.4157185         43.1    
UBC_418                    34.64229400   +59.8101583         83.8    
UBC_419                    34.69175490   +58.9310330         49.3    
UBC_420                    40.32597780   +60.8739539         47.7    
UBC_421                    39.73851280   +57.7947476         50.1    
UBC_422                    40.52331030   +58.1914309         39.7    
UBC_423                    48.27643540   +58.9295778         16.0    
UBC_424                    50.97576750   +51.2581577         29.8    
UBC_425                    59.22742940   +48.6020774         35.1    
UBC_426                    62.49913190   +50.1066565         49.4    
UBC_428                    66.77066620   +44.6651601         38.9    
UBC_429                    72.55650550   +44.7613536         23.9    
UBC_430                    71.44542330   +41.4820292         21.0    
UBC_432                    79.03973320   +39.5198060         28.2    
UBC_433                    87.70204900   +28.7113826         19.3    
UBC_435                    90.70140510   +25.5212246         28.2    
UBC_436                    94.89789180   +26.2244497         25.2    
UBC_437                    89.51366780   +22.0424678         37.1    
UBC_438                    94.83117420   +15.2899590         36.3    
UBC_439                    94.54763410   +10.7531915         29.1    
UBC_44                     31.11000000   +54.3590000          7.9    
UBC_440                   113.08850130    +6.0415080         32.8    
UBC_441                    99.98921190    -3.6125812         31.3    
UBC_442                   100.58604370    -4.6231697         18.1    
UBC_443                    98.63067090    -6.8041457         42.3    
UBC_445                   108.49480890    -6.5671590         29.6    
UBC_448                   113.51969040    -8.0796666         24.1    
UBC_449                   115.23263900   -12.8990214         22.5    
UBC_450                   110.11034120   -19.3301815         35.2    
UBC_451                   100.68167860   -23.6826914         26.8    
UBC_452                   111.17959720   -19.2365734         28.7    
UBC_453                   109.53184360   -20.2900673         33.1    
UBC_456                   110.20806880   -20.7816374         25.8    
UBC_457                   109.85296910   -21.4187461         33.4    
UBC_458                   115.32417430   -18.6988796         10.9    
UBC_459                   115.08854590   -19.7604274         31.0    
UBC_46                     33.67200000   +57.3180000         17.3    
UBC_460                   113.77313230   -21.3125206         36.6    
UBC_461                   119.22299460   -23.8213261         58.8    
UBC_462                   118.93283400   -24.0287343         23.7    
UBC_463                   116.54842990   -26.1998831         14.5    
UBC_464                   113.50652710   -28.1441218         41.5    
UBC_466                   116.37370860   -27.2293833         26.5    
UBC_467                   123.17840570   -25.6582766         23.8    
UBC_468                   116.57954410   -30.7208722         41.3    
UBC_469                   116.58181650   -32.2542280         28.8    
UBC_47                     41.99600000   +63.7890000          6.1    
UBC_470                   121.80967570   -30.8931089         24.1    
UBC_471                   121.57439570   -33.0420941         31.4    
UBC_472                   120.74673650   -35.0819071         28.7    
UBC_473                   122.64346990   -34.2955548         22.8    
UBC_474                   124.84154350   -33.2283427         42.3    
UBC_475                   123.88574570   -33.8994778         15.2    
UBC_476                   126.57353420   -33.8297447         28.2    
UBC_478                   119.37215120   -44.6606573         47.4    
UBC_479                   124.37188910   -42.5894124         43.8    
UBC_482                   131.15412370   -45.9611594         56.1    
UBC_483                   133.74091590   -47.4274081         18.1    
UBC_484                   138.00046530   -44.8138548         23.4    
UBC_485                   138.20781520   -44.9045839         27.1    
UBC_486                   139.73027850   -50.5818825         34.3    
UBC_487                   139.71635170   -51.5996117         27.4    
UBC_488                   139.77657120   -53.5789230         17.1    
UBC_49                     60.21700000   +59.1980000          8.0    
UBC_490                   140.56577650   -53.8428127         35.8    
UBC_491                   142.88704790   -53.0060202         37.3    
UBC_492                   148.73980330   -50.9509938         23.2    
UBC_493                   141.20966960   -57.3534005         30.4    
UBC_495                   144.96311060   -57.2889542         28.1    
UBC_496                   159.71207380   -54.2130268         24.2    
UBC_499                   158.60698200   -59.7520927         26.8    
UBC_5                     238.54800000   -47.7400000         45.8    
UBC_500                   162.70275300   -55.8549118         27.3    
UBC_502                   159.55820310   -59.5381381         22.1    
UBC_503                   156.27733780   -62.3239814         21.9    
UBC_504                   159.72125490   -61.0830497         21.3    
UBC_505                   160.91290960   -60.1036178         29.4    
UBC_507                   162.60338520   -61.4326505         18.4    
UBC_508                   164.09574480   -60.5010057         24.2    
UBC_509                   164.04812130   -61.0816866         19.1    
UBC_51                     59.64800000   +52.5600000         17.8    
UBC_510                   163.23308900   -62.7191039         24.2    
UBC_511                   151.97707960   -70.7398809         45.8    
UBC_512                   166.38545230   -60.4833689         34.7    
UBC_513                   171.33575510   -61.4457910         10.7    
UBC_514                   158.52818730   -73.3118300         40.3    
UBC_515                   179.31863560   -62.9684336         27.0    
UBC_516                   182.52968340   -62.3323374         16.6    
UBC_518                   184.57801100   -62.9844003         18.3    
UBC_519                   185.44300680   -60.3929232         17.7    
UBC_52                     64.72800000   +52.3440000          9.1    
UBC_520                   186.13835960   -66.6720574         23.3    
UBC_521                   187.55204310   -64.1550629         24.8    
UBC_522                   190.78846870   -61.6306347         41.5    
UBC_523                   191.64717230   -66.2047823         18.7    
UBC_524                   192.63103390   -61.0034427         27.8    
UBC_527                   204.52838610   -66.6579860         25.8    
UBC_528                   204.63992010   -61.6061698         26.1    
UBC_53                     59.82100000   +47.3950000          6.8    
UBC_531                   211.80095500   -63.0724681         21.7    
UBC_532                   226.48154740   -62.2455052         14.7    
UBC_533                   230.29944200   -53.1753036         24.5    
UBC_534                   238.69464960   -57.8785297         26.0    
UBC_535                   237.54214360   -56.7698225         22.7    
UBC_536                   237.67057700   -55.6204327         22.5    
UBC_537                   242.90991700   -53.0439426         25.5    
UBC_539                   243.08544480   -51.4839834         33.8    
UBC_54                     64.74700000   +46.4530000         21.4    
UBC_540                   243.78885450   -51.6995195         41.4    
UBC_541                   243.03825700   -50.1806000         39.9    
UBC_542                   244.56121100   -49.4967879         28.9    
UBC_545                   248.52229130   -48.9015724         28.4    
UBC_546                   253.67109590   -48.4583235         18.7    
UBC_547                   251.62301420   -47.1345687         53.7    
UBC_548                   250.37402370   -46.1086265         22.2    
UBC_549                   252.15390630   -46.9395833         26.2    
UBC_550                   252.64388520   -45.0656557         25.6    
UBC_552                   254.71248480   -42.0310961         28.9    
UBC_553                   253.49595370   -41.2699475         32.0    
UBC_554                   256.11881380   -41.6825916         26.0    
UBC_555                   256.61492050   -41.5836661         33.1    
UBC_556                   259.28220750   -41.5250406         15.0    
UBC_557                   256.16288960   -38.9828694         29.4    
UBC_559                   259.15551720   -39.6883398         51.7    
UBC_56                     69.87400000   +47.5340000         16.0    
UBC_560                   254.81142490   -36.0650493         20.2    
UBC_561                   261.20467160   -37.5155165         23.2    
UBC_562                   262.78304630   -37.8825145         35.1    
UBC_563                   256.76692650   -30.6883638         22.5    
UBC_564                   264.00528230   -34.6492462         31.1    
UBC_565                   264.00573530   -33.9124910         31.3    
UBC_57                     62.98100000   +42.7230000          6.5    
UBC_571                   267.35076510   -29.5861425         16.0    
UBC_572                   280.42416110   -21.9541009         20.8    
UBC_573                   275.01157360    -9.4444334         24.9    
UBC_574                   282.31875270    -4.3612833         19.2    
UBC_575                   291.01044640    -5.1338236         21.9    
UBC_576                   284.67973530    +0.4152457         19.5    
UBC_577                   282.16772890   +22.1182251         20.0    
UBC_578                   301.61035050   +33.0239349         14.9    
UBC_579                   305.89746770   +32.0203113         19.3    
UBC_580                   303.19312860   +35.9340794         38.4    
UBC_581                   303.33983110   +36.5751873         13.0    
UBC_582                   299.83641680   +38.5463365         18.5    
UBC_583                   303.74126570   +36.7278338         44.6    
UBC_585                   306.98575760   +40.5582120         16.9    
UBC_586                   301.09109870   +46.8223812         39.7    
UBC_588                   311.55970960   +45.4146778         22.0    
UBC_589                   316.93399100   +45.3207404         14.0    
UBC_59                     82.23900000   +48.0430000         12.8    
UBC_590                   313.79711300   +47.5988371         25.5    
UBC_591                   325.01709950   +49.3149573          8.1    
UBC_592                   332.20627380   +52.9916649         24.2    
UBC_593                   346.38192070   +55.0748437         23.1    
UBC_594                   359.51465130   +61.4582953          9.0    
UBC_595                   359.91649320   +62.4497209         27.7    
UBC_596                     3.39125110   +53.8316387         16.4    
UBC_598                    10.72725030   +64.7847063         19.9    
UBC_599                    11.64426970   +60.0728152         11.3    
UBC_6                     344.01000000   +51.1870000         25.3    
UBC_600                    20.81313860   +64.5269067         52.9    
UBC_601                    20.35310730   +62.5058519         21.1    
UBC_602                    24.41086100   +60.6483792         54.6    
UBC_603                    26.82859290   +54.7497569         57.0    
UBC_605                    65.98036810   +75.8346443         37.7    
UBC_606                    37.48262980   +57.3667718         12.9    
UBC_607                    47.73784490   +50.2947290         24.4    
UBC_608                    61.39392980   +55.9285301         39.2    
UBC_609                    65.21673320   +53.1869638         87.6    
UBC_61                     75.06700000   +36.2300000         17.4    
UBC_610                    91.43893840   +55.8175372         49.5    
UBC_612                    79.84016720   +40.1336136         26.7    
UBC_613                    79.97238040   +38.9778135         13.5    
UBC_614                    80.07193540   +30.2805971         38.5    
UBC_615                   104.88498890   +33.1129601         44.0    
UBC_616                   106.99613560   +19.9237118         37.8    
UBC_617                    94.73245680   +10.1267416         18.5    
UBC_618                    96.25936590    +7.6178805         30.1    
UBC_619                   111.69812790   +13.1160950         35.2    
UBC_620                    97.93458620    +2.5202725         29.7    
UBC_622                   111.73338260    +9.2531496         31.2    
UBC_623                   118.37612450    +7.7029106         47.1    
UBC_624                   119.22630140    +8.0197140         43.0    
UBC_625                   119.11161740    +6.3680600         21.4    
UBC_626                   106.48415370    -2.3156676         27.3    
UBC_627                   120.00575000    +1.4516900         40.5    
UBC_628                   107.16954650    -6.2078866         29.9    
UBC_629                   121.04918490    -3.8163047         45.5    
UBC_63                     79.66400000   +37.8150000         10.2    
UBC_630                   112.85478370   -12.7078970         21.6    
UBC_631                   112.71411350   -14.1438939         16.0    
UBC_632                   121.59765570    -9.5881546         28.1    
UBC_633                   112.82345980   -15.4424903         27.3    
UBC_634                   109.93115120   -18.9732617         19.0    
UBC_635                   112.13045280   -20.1582756         33.1    
UBC_636                   118.83193170   -24.3397287         18.2    
UBC_637                   123.74657730   -22.1750564         20.9    
UBC_638                   123.75886350   -22.2236137         15.2    
UBC_639                   117.42421390   -26.8449015         12.1    
UBC_640                   120.56466810   -27.8792947         32.9    
UBC_641                   116.00599460   -31.1142612         23.6    
UBC_642                   130.42876000   -22.9798067         40.4    
UBC_643                   120.49312360   -34.3813270         14.2    
UBC_644                   122.53865790   -34.0269067         22.8    
UBC_645                   123.86136040   -33.8187531         43.1    
UBC_646                   124.14497490   -34.0436426         22.9    
UBC_647                   116.63651920   -48.2055886         27.4    
UBC_648                   142.52955850   -34.1416207         22.2    
UBC_649                   147.71756530   -34.3634342         24.4    
UBC_651                   148.39255750   -55.7488144         18.3    
UBC_652                   162.34103490   -54.7085047         28.1    
UBC_653                   160.10363890   -58.9919162         28.1    
UBC_655                   158.06356190   -62.9176208         11.0    
UBC_656                   160.87975960   -61.1214082         11.6    
UBC_657                   161.77617590   -61.1260997         20.2    
UBC_658                   166.74330480   -59.8459263         16.2    
UBC_660                   168.39670130   -59.7131918         24.6    
UBC_662                   178.88844500   -61.5339949         28.4    
UBC_663                   182.79109350   -63.6567432         26.1    
UBC_664                   226.12500520   -60.8676178         19.1    
UBC_665                   242.17336340   -51.4102228         11.9    
UBC_666                   244.71947360   -51.5903837         15.2    
UBC_668                   250.65674650   -48.0006363         20.5    
UBC_669                   251.82665440   -46.6635849         34.8    
UBC_670                   253.07070260   -44.4224143         10.3    
UBC_671                   253.98594960   -43.2081590         21.4    
UBC_672                   253.14407330   -41.5032392         21.5    
UBC_68                     91.18000000   +36.7840000          9.5    
UBC_7                     106.78600000   -37.7290000         71.2    
UBC_72                     90.98600000   +26.6510000         11.2    
UBC_73                     95.38100000   +26.9130000          9.2    
UBC_74                     95.46100000   +22.4190000          8.6    
UBC_76                     88.99400000   +17.3280000         15.1    
UBC_77                     89.19000000   +16.9970000          7.9    
UBC_8                      84.51900000   +57.1240000         51.1    
UBC_80                     91.61300000    +8.7450000         11.8    
UBC_82                     95.87800000    +8.3690000         11.2    
UBC_83                     97.56100000    +7.3350000         14.0    
UBC_84                     15.42900000   +61.7200000         11.4    
UBC_85                     18.64400000   +57.8160000         11.4    
UBC_87                     60.53000000   +56.4190000          9.5    
UBC_88                     58.17000000   +45.9690000         20.9    
UBC_9                     276.54400000   +26.4320000         52.4    
UBC_90                     97.20800000   +14.9210000          4.6    
UBC_91                    267.42211510   -28.7589762         23.7    
UBC_95                    268.24738290   -22.1652003         32.2    
UBC_96                    273.76076500   -16.3267086         30.6    
UBC_97                    274.77949740   -15.7262474         24.5    
UCEC_3                    279.34583330    -7.5266667          0.2    
UCEC_4                    280.94166670    -3.5916667          0.7    
UCEC_5                    281.91250000    -2.3472222          0.2    
UFMG_1                    236.59300000   -56.7920000         12.1    
UFMG_2                    237.58500000   -55.9610000          8.4    
UFMG_3                    238.11500000   -55.4190000         13.1    
UKIDSS-SH_2               290.60833330   +14.1150000          2.2    
UMa_I                     158.68500000   +51.9261000         11.3    
UMa_II                    132.87440000   +63.1331000         16.0    
UPK_1                     268.08429830   -26.9924190         42.0    
UPK_10                    277.38494770   -17.1136448         64.8    
UPK_102                   302.64238580   +33.5219436        104.4    
UPK_109                   308.46153170   +35.2623241         34.8    
UPK_110                   305.70174710   +38.0244653         62.4    
UPK_12                    288.82500000   -22.1450000         27.1    
UPK_120                   313.93859240   +40.3614445         76.8    
UPK_126                   311.76800000   +43.8160000         10.7    
UPK_13                    282.00700000   -18.2880000         13.6    
UPK_136                   322.82800000   +43.4910000         79.6    
UPK_137                   305.97000000   +54.1310000         42.4    
UPK_138                   320.68426470   +46.8594309         21.6    
UPK_143                   319.14500000   +49.9260000         63.2    
UPK_144                   315.14368630   +52.3317710         40.8    
UPK_150                   319.45700000   +54.5130000         86.6    
UPK_152                   319.30100000   +56.2580000         58.4    
UPK_155                   311.65600000   +60.8670000         79.3    
UPK_156                   328.46326660   +51.8651403         52.8    
UPK_16                    287.26400000   -19.1020000         33.8    
UPK_160                   305.83323030   +64.1789251         58.8    
UPK_164                   323.95736240   +58.8171360         46.4    
UPK_166                   339.17800000   +46.8780000        103.3    
UPK_168                   343.85600000   +43.3230000        106.3    
UPK_178                   334.46200000   +60.0690000         12.1    
UPK_180                   339.03500000   +56.7710000         95.4    
UPK_185                   346.43700000   +49.3770000         27.0    
UPK_187                   328.41928730   +65.5785235        110.4    
UPK_197                   343.94513300   +59.9028080        116.4    
UPK_21                    282.90300000   -15.1600000         28.9    
UPK_212                   352.84111570   +59.7902787         24.0    
UPK_219                   351.85400000   +65.3030000         55.8    
UPK_23                    282.21600000   -12.8650000         14.2    
UPK_230                   353.39400000   +71.7770000         73.4    
UPK_233                   357.31892330   +71.7812983         97.2    
UPK_241                     9.58100000   +65.4700000         57.0    
UPK_243                    10.93964190   +61.9782986         25.2    
UPK_26                    283.45100000    -9.7960000         35.8    
UPK_28                    277.35100000    -4.9730000         17.3    
UPK_282                    30.36300000   +43.7730000         25.6    
UPK_296                    42.66700000   +48.5710000        114.4    
UPK_303                    40.05400000   +40.2910000         93.4    
UPK_312                    68.06300000   +56.0710000         45.0    
UPK_33                    280.05100000    -4.2850000         21.4    
UPK_34                    278.63455300    -1.8556685         16.8    
UPK_36                    281.92700700    -2.3672976         74.4    
UPK_369                    83.55900000   +30.6320000         69.7    
UPK_38                    280.82900000    -1.6540000          9.8    
UPK_40                    292.63400000    -6.8600000        102.2    
UPK_418                   112.39000000    +5.5570000         66.7    
UPK_436                   100.20000000    -8.0970000         68.9    
UPK_445                    92.39100000   -15.0290000         36.1    
UPK_45                    291.69100000    +0.2050000         18.4    
UPK_452                   110.20300000   -11.7120000         38.3    
UPK_457                   104.47100000   -18.7280000         22.1    
UPK_46                    294.70000000    -1.3650000         43.6    
UPK_468                   118.40700000   -13.4940000         13.2    
UPK_470                   108.40000000   -19.4880000         71.2    
UPK_49                    295.66297560    +1.4450583         69.6    
UPK_503                   126.00336900   -36.9537569         78.0    
UPK_51                    314.07300000    -6.5880000         49.7    
UPK_528                   137.03200000   -43.3460000         19.2    
UPK_540                   114.61400000   -58.6130000         98.6    
UPK_549                   146.48600000   -52.4900000         27.7    
UPK_55                    296.76800000   +10.4210000         30.7    
UPK_57                    300.94089740   +12.4316996         52.8    
UPK_578                   192.96500000   -57.3670000         17.2    
UPK_606                   216.12000000   -46.3900000         93.8    
UPK_610                   229.89820760   -59.5799737         28.8    
UPK_613                   226.30900000   -49.1520000         27.8    
UPK_614                   231.21100000   -53.9660000         28.6    
