
Bruck 111                     ;SMC    ;Tuc  ;01 01 59   -71 01 16   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;OGLE-SMC-CL-0334                                                       ;
Bruck 133                     ;SMC    ;Tuc  ;01 07 16   -71 21 30   ;Op    ;OB/OC ;    30.0;  60700;       ;      ;      ;                                                                       ;
Bruck 143                     ;SMC    ;Tuc  ;01 12 42   -72 45 07   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
Bruck 29                      ;SMC    ;Tuc  ;00 42 11   -73 43 51   ;Op    ;OC/OB ;    30.0;  60700;       ;      ;      ;                                                                       ;mP
Bruck 31                      ;SMC    ;Tuc  ;00 43 38   -72 57 31   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;OGLE-SMC 19, OGLE-SMC 175                                              ;mT
Bruck 33                      ;SMC    ;Tuc  ;00 44 13   -73 37 08   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;OGLE-SMC 23                                                            ;
Bruck 41                      ;SMC    ;Tuc  ;00 45 27   -73 42 11   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
Bruck 43                      ;SMC    ;Tuc  ;00 46 41   -73 31 22   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;in SMC-N 17
Bruck 49                      ;SMC    ;Tuc  ;00 48 52   -73 33 41   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
Bruck 87                      ;SMC    ;Tuc  ;00 56 08   -73 46 38   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
Bruck 97                      ;SMC    ;Tuc  ;00 59 37   -71 44 40   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;mT, in DEMS 105
HW 25                         ;SMC    ;Tuc  ;00 48 43   -74 18 11   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
HW 46                         ;SMC    ;Tuc  ;01 03 59   -73 41 57   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
HW 52                         ;SMC    ;Tuc  ;01 06 57   -73 14 09   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;
HW 54                         ;SMC    ;Tuc  ;01 07 16   -72 06 07   ;Op    ;OC    ;    30.0;  60700;       ;      ;      ;                                                                       ;in BS 138
OGLE-SMC 179                  ;SMC    ;Tuc  ;00 45 21   -73 02 08   ;Op    ;OC/OB ;    30.0;  60700;       ;      ;      ;                                                                       ;
OGLE-SMC 193                  ;SMC    ;Tuc  ;00 48 37   -73 10 45   ;Op    ;OC/OB ;    30.0;  60700;       ;      ;      ;                                                                       ;
