Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
M 2-19                           PN             17 53 45.6 -29 43 46.3      9.4    1992secg.book.....A 
M 2-45                           PN             18 39 21.8 -04 19 50.9      9.4    1992secg.book.....A 
IPHASX J214032.5+564751          PN             21 40 32.6 +56 47 51.6      9.4    2009A&A...504..291V 
K 5-27                           PN             17 15 49.9 -22 30 00.0      9.5    2002AN....323...57K 
IRAS 20011+3356                  Symb*?         20 03 02.0 +34 05 06.8      9.5    IPHAS_candidates    
Rai 2                            PN             20 50 45.8 +50 12 07.0      9.5    FrenchAmateurs      
K 3-3                            PN             18 27 09.3 +01 14 26.6      9.5    1992secg.book.....A 
K 4-8                            PN             18 54 20.0 -08 47 33.2      9.5    1992secg.book.....A 
PKP J1638-3731                   PN             16 38 46.0 -37 31 43.0      9.5    2006MNRAS.373...79P 
PHR J1805-2659                   Em*            18 05 43.5 -26 59 46.1      9.5    2006MNRAS.373...79P 
Kn J1616.2-4926                  PN:            16 16 16.3 -49 26 49.0      9.5    DSHPNe_Aug2020      
PHR J1133-6417                   PN             11 33 37.7 -64 17 20.9      9.6    2006MNRAS.373...79P 
IPHASX J191001.1+142202          PN             19 10 01.1 +14 22 02.7      9.7    2014MNRAS.443.3388S 
JaSt 2-11                        PN             17 53 26.9 -29 08 16.1      9.7    2004A&A...419..563J 
M 3-29                           PN             18 39 25.8 -30 40 36.7      9.7    1992secg.book.....A 
IPHASX J191022.1+110538          PN             19 10 22.1 +11 05 38.5      9.7    2014MNRAS.443.3388S 
IRAS 19592+3317                  notPN?         20 01 07.5 +33 25 42.0      9.7    IPHAS_candidates    
M 3-13                           PN:            17 41 36.6 -22 13 02.5      9.8    1992secg.book.....A 
M 3-49                           PN             18 02 32.0 -35 13 13.7      9.8    1992secg.book.....A 
Th 4-6                           PN             17 50 57.2 -18 46 48.1      9.8    1992secg.book.....A 
PHR J1850-0021                   PN             18 50 51.2 -00 21 30.2      9.9    2006MNRAS.373...79P 
IPHASX J192902.5+244646          PN             19 29 02.5 +24 46 46.8      9.9    2009A&A...504..291V 
PHR J1601-4209                   PN             16 01 01.9 -42 09 00.0     10.0    2006MNRAS.373...79P 
K 3-91                           PN             01 58 35.4 +66 34 00.5     10.0    1992secg.book.....A 
Na 1                             PN             17 12 51.9 -03 16 00.1     10.0    1992secg.book.....A 
Pa J1833.1-2233                  unk            18 33 08.9 -22 33 01.5     10.0    DSHPNe              
Kn 89                            PN             17 02 39.5 -46 08 01.0     10.0    PRC15               
Th 3-1                           PN             17 05 44.5 -25 25 01.7     10.0    1992secg.book.....A 
BMP J1525-5823                   PN             15 25 59.4 -58 23 01.9     10.0    2008MNRAS.384..525M 
MPA J1053-5903                   PN             10 53 32.0 -59 03 02.1     10.0    2008MNRAS.384..525M 
Pa J1834.4-2903                  PN??           18 34 24.1 -29 03 03.5     10.0    DSHPNe              
Pa J1603.5-4536                  PN?            16 03 32.5 -45 36 03.5     10.0    DSHPNe              
MPA J1751-3128                   PN:            17 51 18.5 -31 28 04.0     10.0    2008MNRAS.384..525M 
PPA J1704-3824                   PN             17 04 59.1 -38 24 04.0     10.0    2006MNRAS.373...79P 
MPA J1324-6320                   PN             13 24 16.8 -63 20 06.0     10.0    2008MNRAS.384..525M 
Pa J1907.4+2342                  PN??           19 07 24.8 +23 42 06.1     10.0    DSHPNe              
Sa 2-230                         PN             17 42 02.0 -15 56 07.5     10.0    1992secg.book.....A 
MPA J1831-2002                   PN             18 31 22.9 -20 02 07.7     10.0    2008MNRAS.384..525M 
K 3-19                           PN             19 01 36.6 -01 19 07.9     10.0    1992secg.book.....A 
PHR J1752-3244                   PN             17 52 00.5 -32 44 09.0     10.0    2006MNRAS.373...79P 
MPA J1839-0837                   PN             18 39 27.2 -08 37 09.2     10.0    2008MNRAS.384..525M 
K 3-5                            PN             18 31 45.8 +04 05 09.1     10.0    1992secg.book.....A 
MPA J1655-3310                   PN             16 55 01.2 -33 10 11.0     10.0    2008MNRAS.384..525M 
PaKn 1                           PN?            18 30 04.9 -39 10 11.0     10.0    DSHPNe              
MA 2                             PN             18 15 13.4 -06 57 12.2     10.0    1992secg.book.....A 
Pa J1913.9+0417                  unk            19 13 55.4 +04 17 12.6     10.0    DSHPNe              
Kn 94                            PN             17 03 56.9 -44 50 12.0     10.0    PRC15               
Kn J1748.1-2556                  PN?            17 48 08.7 -25 56 13.0     10.0    DSHPNe_Aug2020      
MPA J1836-0227                   PN             18 36 10.7 -02 27 13.7     10.0    2008MNRAS.384..525M 
MPA J1748-2402                   PN             17 48 21.5 -24 02 14.5     10.0    2008MNRAS.384..525M 
Kn 108                           HII            17 16 32.7 -39 27 14.0     10.0    PRC15               
MPA J1619-5638                   PN             16 19 54.8 -56 38 14.1     10.0    2008MNRAS.384..525M 
PHR J1220-6134                   PN:            12 20 08.8 -61 34 15.9     10.0    2006MNRAS.373...79P 
K 3-81                           PN             21 22 15.4 +38 07 15.2     10.0    1992secg.book.....A 
Pe 1-12                          PN             18 17 42.3 -28 17 15.8     10.0    1992secg.book.....A 
Pa J1940.8+2718                  star           19 40 48.6 +27 18 15.9     10.0    DSHPNe              
M 3-37                           PN             17 19 13.4 -25 17 17.6     10.0    1992secg.book.....A 
JaSt 55                          PN             17 45 37.3 -27 01 17.6     10.0    2001A&A...378..843K 
Sa 2-56                          PN             10 11 57.7 -52 38 17.1     10.0    1992secg.book.....A 
Artifact                         artif          17 36 20.4 -25 06 18.0     10.0    2017APN7            
Pa J1857.4+0948                  unk            18 57 29.2 +09 48 18.9     10.0    DSHPNe              
Pa J1833.1-1826                  PN??           18 33 11.0 -18 26 19.7     10.0    DSHPNe              
MaC 1-16                         PN             19 01 21.8 -11 58 20.0     10.0    1992secg.book.....A 
MPA J1827-0510                   PN             18 27 57.4 -05 10 22.8     10.0    2008MNRAS.384..525M 
Pa J1916.3+0702                  PN?            19 16 23.6 +07 02 23.9     10.0    DSHPNe              
Wray 15-158                      PN             08 06 28.3 -38 53 23.9     10.0    2001A&A...378..843K 
Pa 122                           PN:            19 04 24.6 +01 42 24.6     10.0    PRC15               
MPA J1242-6459                   PN             12 42 24.2 -64 59 24.7     10.0    2008MNRAS.384..525M 
MPA J1839+0106                   PN             18 39 11.8 +01 06 25.1     10.0    2008MNRAS.384..525M 
MPA J1744-3444                   PN             17 44 43.5 -34 44 25.7     10.0    2008MNRAS.384..525M 
MGE 358.6888+00.1824             PN??           17 41 44.8 -29 57 25.0     10.0    2010AJ....139.1542M 
Hen 2-171                        Symb*          16 34 04.2 -35 05 26.9     10.0    1992secg.book.....A 
JaSt 77                          PN             17 51 11.5 -28 56 26.2     10.0    2001A&A...378..843K 
PHR J1843-0325                   PN             18 43 15.3 -03 25 26.9     10.0    2006MNRAS.373...79P 
PHR J1756-2538                   notPN?         17 56 32.8 -25 38 26.0     10.0    2006MNRAS.373...79P 
V-V 3-5                          PN             18 36 32.3 -19 19 27.2     10.0    1992secg.book.....A 
PHR J1752-3116                   PN             17 52 36.5 -31 16 27.1     10.0    2006MNRAS.373...79P 
PM 1-302                         PN             19 27 51.4 +14 01 27.8     10.0    1988A&AS...76..317P 
Pa J1754.2-1406                  unk            17 54 15.5 -14 06 28.3     10.0    DSHPNe              
MPA J1732-2724                   PN             17 32 35.9 -27 24 28.1     10.0    2008MNRAS.384..525M 
K 6-21                           PN             17 10 43.4 -30 32 28.0     10.0    2006MNRAS.373...79P 
H 1-21                           PN             17 32 47.8 -40 58 28.6     10.0    1992secg.book.....A 
KnPa 3                           PN?            16 01 55.7 -47 44 28.2     10.0    DSHPNe              
Pa J1843.0+0334                  PN?            18 43 03.7 +03 34 29.0     10.0    DSHPNe              
MPA J1909-0242                   PN             19 09 31.7 -02 42 29.8     10.0    2008MNRAS.384..525M 
IC 2003                          PN             03 56 22.0 +33 52 30.6     10.0    1992secg.book.....A 
BMP J0738-2155                   PN             07 38 06.5 -21 55 31.0     10.0    2008MNRAS.384..525M 
Vd 1-1                           PN             16 42 33.4 -38 54 31.8     10.0    1992secg.book.....A 
MPA J1309-6415                   PN             13 09 30.9 -64 15 32.0     10.0    2008MNRAS.384..525M 
BMP J1749-4848                   PN             17 49 49.7 -48 48 32.0     10.0    2008MNRAS.384..525M 
MPA J1640-2757                   PN             16 40 10.5 -27 57 33.3     10.0    2008MNRAS.384..525M 
Pa J1816.2-2541                  unk            18 16 17.8 -25 41 33.3     10.0    DSHPNe              
H 1-4                            PN             16 53 37.1 -31 40 33.0     10.0    1992secg.book.....A 
Pa J1825.7-1939                  PN??           18 25 43.1 -19 39 33.6     10.0    DSH                 
MPA J1859+0017                   PN             18 59 25.8 +00 17 34.8     10.0    2008MNRAS.384..525M 
JaSt 37                          HII            17 42 28.6 -30 09 34.9     10.0    2001A&A...373..536V 
M 3-16                           PN             17 52 46.0 -30 49 34.4     10.0    1992secg.book.....A 
PHR J1744-2603                   PN             17 44 35.4 -26 03 35.2     10.0    2006MNRAS.373...79P 
Pa J1752.9-1754                  unk            17 52 54.6 -17 54 35.5     10.0    DSHPNe              
K 3-26                           PN             19 14 39.2 +00 13 36.3     10.0    1992secg.book.....A 
PHR J1901-0129                   PN             19 01 43.3 -01 29 36.8     10.0    2006MNRAS.373...79P 
JaSt 63                          PN             17 48 46.2 -27 25 36.8     10.0    2001A&A...378..843K 
K 3-90                           PN             01 24 58.6 +65 38 36.1     10.0    1992secg.book.....A 
PHR J1706-3528                   PN             17 06 24.5 -35 28 38.0     10.0    2006MNRAS.373...79P 
Pre 42                           PN             17 01 03.7 -38 30 39.7     10.0    FrenchAmateurs      
Wray 17-23                       PN             08 59 03.0 -50 23 39.7     10.0    1992secg.book.....A 
PPA J1751-3401                   PN             17 51 06.9 -34 01 40.9     10.0    2006MNRAS.373...79P 
MPA J1757-3410                   PN             17 57 00.6 -34 10 41.0     10.0    2008MNRAS.384..525M 
Pa J1902.0+1637                  unk            19 02 02.3 +16 37 41.8     10.0    DSHPNe              
Pa 131                           PN?            19 22 06.0 +11 32 41.0     10.0    PRC15               
Pa J2001.2+3322                  unk            20 01 16.6 +33 22 41.0     10.0    DSHPNe              
K 3-50                           HII            20 01 45.7 +33 32 41.3     10.0    2009A&A...504..291V 
BMP J1608-5913                   PN             16 08 09.5 -59 13 42.2     10.0    2008MNRAS.384..525M 
Kn 105                           PN?            18 21 20.3 -46 33 42.0     10.0    PRC15               
NGC 6881                         PN             20 10 52.5 +37 24 42.7     10.0    1992secg.book.....A 
H 1-50                           PN             18 03 53.5 -32 41 42.1     10.0    1992secg.book.....A 
Pa J1837.7-0425                  Y*?            18 37 47.2 -04 25 43.5     10.0    DSHPNe              
MPA J1804-1627                   PN             18 04 10.5 -16 27 44.5     10.0    2008MNRAS.384..525M 
MPA J1907-1043                   PN             19 07 32.5 -10 43 44.7     10.0    2008MNRAS.384..525M 
MPA J1742-2613                   PN             17 42 45.8 -26 13 44.9     10.0    2008MNRAS.384..525M 
PBOZ 24                          PN             17 37 51.1 -25 20 44.6     10.0    1992secg.book.....A 
Hen 2-248                        PN             17 36 06.9 -49 25 45.3     10.0    1992secg.book.....A 
PHR J1642-4214                   PN             16 42 18.6 -42 14 45.2     10.0    2006MNRAS.373...79P 
CTSS 4                           PN             19 06 23.0 +13 44 45.7     10.0    1992secg.book.....A 
PHR J1806-2536                   PN?            18 06 49.2 -25 36 45.2     10.0    2006MNRAS.373...79P 
K 3-94                           PN             03 36 08.1 +60 03 46.3     10.0    1992secg.book.....A 
Pa J1835.2-2335                  unk            18 35 13.5 -23 35 46.4     10.0    DSHPNe              
BMP J1358-5552                   PN             13 58 45.6 -55 52 46.4     10.0    2008MNRAS.384..525M 
M 1-56                           PN             18 37 46.3 -17 05 46.5     10.0    1992secg.book.....A 
PTB 13                           PN             17 51 08.7 -19 25 47.1     10.0    2006MNRAS.373...79P 
MPA J1714-2946                   PN             17 14 48.3 -29 46 47.0     10.0    2008MNRAS.384..525M 
Roberts 22                       PAGB/PPN       10 21 33.8 -58 05 48.3     10.0    2001A&A...378..843K 
MPA J1841-0140                   PN             18 41 04.6 -01 40 49.6     10.0    2008MNRAS.384..525M 
MPA J1817-0856                   PN             18 17 05.2 -08 56 49.4     10.0    2008MNRAS.384..525M 
PHR J1804-3016                   PN             18 04 48.1 -30 16 49.1     10.0    2006MNRAS.373...79P 
Pa 49                            PN?            18 24 19.7 -05 59 50.0     10.0    PRC15               
K 3-21                           PN             19 02 40.3 +14 28 50.4     10.0    1992secg.book.....A 
K 3-51                           PN             20 02 36.3 +17 36 51.0     10.0    1992secg.book.....A 
Pa J2130.8+4911                  unk            21 30 49.1 +49 11 51.9     10.0    DSHPNe              
MPA J1654-3000                   PN             16 54 52.6 -30 00 51.9     10.0    2008MNRAS.384..525M 
Wray 16-286                      PN             17 33 00.7 -36 43 52.5     10.0    1992secg.book.....A 
Hen 2-131                        PN             15 37 11.2 -71 54 52.9     10.0    1992secg.book.....A 
Pa J1753.7-1750                  unk            17 53 46.5 -17 50 52.0     10.0    DSHPNe              
K 3-93                           PN             02 26 30.0 +65 47 53.3     10.0    1992secg.book.....A 
Pa 73                            PN??           16 56 01.3 -37 32 54.4     10.0    PRC15               
Pa J2013.6+3245                  star           20 13 41.3 +32 45 54.2     10.0    DSHPNe              
Pa J1823.9-0847                  PN?            18 23 59.3 -08 47 54.0     10.0    DSHPNe              
PC 13                            PN             16 50 17.1 -30 19 55.5     10.0    1992secg.book.....A 
MPA J1833-0325                   PN:            18 33 38.3 -03 25 55.9     10.0    2008MNRAS.384..525M 
PHR J1803-1209                   PN             18 03 39.2 -12 09 58.0     10.0    2006MNRAS.373...79P 
Vd 1-2                           PN             16 46 45.1 -38 36 58.1     10.0    1992secg.book.....A 
Kn 72                            PN?            16 13 12.8 -67 04 59.0     10.0    PRC15               
Pa J1821.7-0638                  PN?            18 21 43.2 -06 38 59.9     10.0    DSHPNe              
Pa J1819.7-0643                  unk            18 19 46.1 -06 43 59.5     10.0    DSHPNe              
IPHASX J052531.1+281945          PN             05 25 31.2 +28 19 46.4     10.1    2011A&A...530A.107V 
Th 4-3                           PN             17 48 37.4 -22 16 48.8     10.1    1992secg.book.....A 
My 60                            PN             10 31 33.4 -55 20 50.8     10.1    1992secg.book.....A 
M 3-24                           PN             18 07 53.9 -25 24 02.7     10.2    1992secg.book.....A 
SB 7                             PN:            18 17 46.4 -29 06 07.5     10.2    2001A&A...378..843K 
H 2-31                           PN             17 56 02.4 -28 14 11.4     10.2    1992secg.book.....A 
Pe 1-6                           PN             16 23 54.5 -46 42 14.2     10.2    1992secg.book.....A 
PHR J1820-1926                   PN             18 20 17.6 -19 26 35.4     10.2    2006MNRAS.373...79P 
JaSt 95                          PN             17 53 35.3 -28 28 50.9     10.3    2001A&A...378..843K 
K 6-29                           PN             17 49 39.7 -24 32 13.7     10.4    2001A&A...378..843K 
K 6-34                           PN:            17 54 41.3 -31 31 43.0     10.4    2002AN....323...57K 
JaSt 7                           PN             17 38 26.3 -28 47 03.3     10.5    2006MNRAS.373...79P 
Pe 2-12                          PN:            18 01 10.1 -27 38 26.2     10.5    1992secg.book.....A 
M 2-26                           PN             18 03 11.8 -26 58 30.2     10.5    1992secg.book.....A 
IPHASX J200522.0++36594          PN             20 05 22.1 +36 59 42.8     10.5    2014MNRAS.443.3388S 
PHR J1805-2631                   PN             18 05 20.1 -26 31 45.1     10.5    2006MNRAS.373...79P 
PPA J1810-2813                   PN             18 10 36.1 -28 13 46.8     10.5    2006MNRAS.373...79P 
DeGaPe 28                        PN?            18 18 20.0 -12 14 48.2     10.5    2017LAstr.131b..46L 
IPHAS XJ043638.9+543654          HH?            04 36 38.9 +54 36 54.4     10.5    IPHAS_candidates    
Pre 54                           PN:            11 52 27.0 -59 59 56.5     10.5    FrenchAmateurs      
JaSt 4                           PN             17 35 37.5 -29 13 17.7     10.6    2001A&A...378..843K 
PB 1                             PN             07 02 46.8 -13 42 35.5     10.6    1992secg.book.....A 
H 1-7                            PN             17 10 27.4 -41 52 49.4     10.6    1992secg.book.....A 
Hen 2-107                        PN             14 18 43.3 -63 07 09.5     10.7    1992secg.book.....A 
SB 19                            PN             18 39 40.1 -19 14 12.1     10.7    2001A&A...378..843K 
H 2-29                           PN             17 53 16.8 -32 40 38.6     10.7    1992secg.book.....A 
Sa 3-128                         PN             18 17 47.5 -24 02 38.8     10.7    1992secg.book.....A 
NGC 5315                         PN             13 53 57.0 -66 30 50.9     10.7    1992secg.book.....A 
Wray 15-1537                     PN             16 48 48.5 -35 00 57.4     10.7    1992secg.book.....A 
Hen 2-28                         PN             09 22 06.8 -54 09 38.6     10.8    1992secg.book.....A 
Sa 3-134                         PN             18 29 19.8 -15 07 40.0     10.8    1992secg.book.....A 
IC 1297                          PN             19 17 23.5 -39 36 46.4     10.8    1992secg.book.....A 
SB 11                            Symb*?         18 20 44.5 -27 15 48.5     10.8    2001A&A...378..843K 
Hb 12                            PN:            23 26 14.8 +58 10 54.5     10.8    1992secg.book.....A 
Terz N 18                        PN             17 21 38.0 -28 55 14.3     10.9    1992secg.book.....A 
JaSt 38                          PN             17 42 32.4 -27 33 15.8     10.9    2001A&A...378..843K 
Pe 1-3                           PN             10 44 31.1 -61 39 38.5     10.9    1992secg.book.....A 
PTB 11                           PN             18 13 40.2 -23 57 39.0     10.9    2003MNRAS.339..735B 
St 55                            PN:            12 33 09.6 -63 16 00.1     11.0    FrenchAmateurs      
[RRC2004] 280                    notPN?         18 02 49.7 -22 54 01.0     11.0    2010AJ....139.1542M 
JaSt 70                          PN             17 50 21.1 -28 39 02.5     11.0    2001A&A...373..536V 
MPA J1902-0940                   PN             19 02 37.5 -09 40 05.6     11.0    2008MNRAS.384..525M 
Wray 16-93                       PN             11 30 48.5 -59 17 05.9     11.0    1992secg.book.....A 
PHR J1752-3230                   PN             17 52 16.0 -32 30 06.8     11.0    2006MNRAS.373...79P 
Kn 44                            PN             21 01 20.5 +21 40 06.2     11.0    2010PASA...27..156J 
PHR J1752-3233                   PN             17 52 11.8 -32 33 07.9     11.0    2006MNRAS.373...79P 
PHR J1857+0207                   PN             18 57 59.6 +02 07 07.4     11.0    2006MNRAS.373...79P 
PHR J1746-3713                   PN?            17 46 24.4 -37 13 08.6     11.0    2006MNRAS.373...79P 
MPA J1822-1153                   PN             18 22 53.7 -11 53 09.4     11.0    2008MNRAS.384..525M 
PPA J1723-3223                   PN             17 23 04.2 -32 23 10.1     11.0    2006MNRAS.373...79P 
PM 1-139                         PN             17 19 26.2 -22 48 11.5     11.0    2002AN....323...57K 
PHR J1724-2543                   PN             17 24 04.3 -25 43 13.9     11.0    2006MNRAS.373...79P 
Pa 126                           PN?            19 10 22.7 +04 35 13.0     11.0    PRC15               
MPA J1831-1256                   PN             18 31 53.0 -12 56 13.8     11.0    2008MNRAS.384..525M 
JaSt 26                          PN             17 40 33.5 -29 46 15.0     11.0    2001A&A...373..536V 
MPA J1839-0953                   PN             18 39 44.7 -09 53 15.4     11.0    2008MNRAS.384..525M 
PHR J1212-6043                   PN             12 12 48.4 -60 43 15.9     11.0    2006MNRAS.373...79P 
BMP J1613-5633                   PN             16 13 51.6 -56 33 15.8     11.0    2008MNRAS.384..525M 
PPA J1811-2337                   PN             18 11 40.5 -23 37 16.1     11.0    2006MNRAS.373...79P 
Kn 42                            PN             17 38 44.7 -12 57 20.0     11.0    2012IAUS..283..414K 
Sa 1-6                           PN             18 00 59.4 -52 44 20.2     11.0    1992secg.book.....A 
MPA J1855-0048                   PN             18 55 25.7 -00 48 22.8     11.0    2008MNRAS.384..525M 
Pa 115                           PN?            18 44 39.3 -00 36 22.0     11.0    PRC15               
Pa 72                            PN             16 01 10.2 -51 05 23.7     11.0    PRC15               
MPA J1655-3535                   PN             16 55 22.1 -35 35 23.9     11.0    2008MNRAS.384..525M 
MPA J1800-2825                   PN             18 00 09.7 -28 25 25.1     11.0    2008MNRAS.384..525M 
MPA J1240-5347                   PN             12 40 44.3 -53 47 26.2     11.0    2008MNRAS.384..525M 
PHR J1811-2102                   PN?            18 11 41.2 -21 02 28.5     11.0    2006MNRAS.373...79P 
BMP J1636-4529                   PN             16 36 58.7 -45 29 29.1     11.0    2008MNRAS.384..525M 
Pa 98                            PN?            18 15 06.9 -19 59 30.5     11.0    PRC15               
MPA J1631-4354                   PN             16 31 07.1 -43 54 30.6     11.0    2008MNRAS.384..525M 
PHR J1748-2016                   PN             17 48 27.4 -20 16 30.9     11.0    2006MNRAS.373...79P 
M 3-6                            PN             08 40 40.2 -32 22 33.2     11.0    1992secg.book.....A 
Pa 106                           PN:            18 31 44.7 -05 12 33.0     11.0    PRC15               
NGC 6537                         PN             18 05 13.1 -19 50 34.9     11.0    1992secg.book.....A 
M 1-7                            PN             06 37 20.9 +24 00 35.6     11.0    1992secg.book.....A 
PB 10                            PN             19 28 14.4 +12 19 36.2     11.0    1992secg.book.....A 
MPA J1849-0537                   PN             18 49 29.3 -05 37 36.1     11.0    2008MNRAS.384..525M 
Pa 96                            PN?            18 14 22.5 -14 37 37.0     11.0    PRC15               
MPA J1554-5022                   PN             15 54 08.9 -50 22 39.1     11.0    2008MNRAS.384..525M 
Pa 111                           PN?            18 39 13.4 -12 25 39.7     11.0    PRC15               
JaSt 78                          PN:            17 51 24.7 -28 35 40.6     11.0    2001A&A...378..843K 
Kn 101                           PN             17 43 18.0 -45 28 41.0     11.0    PRC15               
Terz N 117                       PN             17 40 30.7 -25 44 41.6     11.0    2006MNRAS.373...79P 
MPA J1658-5341                   PN             16 58 17.0 -53 41 44.8     11.0    2008MNRAS.384..525M 
Kn 95                            Symb*?         16 40 06.4 -40 19 46.0     11.0    PRC15               
PHR J1758-2112                   PN             17 58 40.6 -21 12 46.0     11.0    2006MNRAS.373...79P 
BMP J1548-4936                   PN             15 48 52.1 -49 36 47.8     11.0    2008MNRAS.384..525M 
PHR J1619-5131                   PN             16 19 57.5 -51 31 47.1     11.0    2006MNRAS.373...79P 
PHR J1732-2522                   PN             17 32 27.1 -25 22 48.9     11.0    2006MNRAS.373...79P 
PPA J1820-2948                   PN:            18 20 35.5 -29 48 48.6     11.0    2006MNRAS.373...79P 
PPA J1814-2214                   PN             18 14 12.1 -22 14 49.1     11.0    2006MNRAS.373...79P 
PHR J1759-2651                   PN             17 59 55.3 -26 51 49.0     11.0    2006MNRAS.373...79P 
MPA J1539-5709                   PN             15 39 10.6 -57 09 50.9     11.0    2008MNRAS.384..525M 
IPHASX J191058.9+040350          PN             19 10 58.9 +04 03 50.4     11.0    IPHAS_candidates    
PPA J1835-2811                   PN:            18 35 21.0 -28 11 52.1     11.0    2006MNRAS.373...79P 
BMP J1145-6328                   PN             11 45 09.4 -63 28 53.7     11.0    2008MNRAS.384..525M 
PHR J1851-0408                   PN             18 51 12.2 -04 08 54.9     11.0    2006MNRAS.373...79P 
Kn J1905.2-2934                  PN?            19 05 17.7 -29 34 54.0     11.0    DFrew               
PTB 2                            PN             17 26 12.3 -21 17 55.0     11.0    2006MNRAS.373...79P 
MPA J0954-5026                   PN             09 54 37.5 -50 26 56.9     11.0    2008MNRAS.384..525M 
M 3-26                           PN             18 16 11.4 -27 14 57.4     11.0    1992secg.book.....A 
Hen 2-109                        PN             14 20 48.9 -55 27 59.2     11.0    1992secg.book.....A 
Hb 4                             PN             17 41 52.8 -24 42 08.4     11.1    1992secg.book.....A 
K 5-18                           PN             17 48 29.5 -35 05 29.2     11.1    2001A&A...378..843K 
Y-C 2-32                         PN             18 55 30.7 -21 49 39.7     11.1    1992secg.book.....A 
Pe 1-21                          PN             18 57 49.7 -05 27 40.1     11.1    1992secg.book.....A 
K 3-11                           PN             18 41 07.3 -08 55 59.0     11.1    1992secg.book.....A 
PHR J1315-6555                   PN             13 15 18.7 -65 55 01.8     11.2    2006MNRAS.373...79P 
PPA J1748-2427                   PN?            17 48 32.3 -24 27 10.0     11.2    2006MNRAS.373...79P 
MaC 1-2                          PN             13 54 27.4 -64 59 32.2     11.2    1992secg.book.....A 
H 1-34                           PN             17 48 07.7 -22 46 47.5     11.3    1992secg.book.....A 
PHR J1800-2842                   PN:            18 00 36.0 -28 42 50.3     11.3    2006MNRAS.373...79P 
M 2-44                           PN             18 37 36.9 -03 05 56.0     11.3    1992secg.book.....A 
Al 2-J                           PN             17 35 35.4 -27 24 05.0     11.4    1992secg.book.....A 
MCS 1                            PN             18 01 52.1 -01 26 19.3     11.4    2013A&A...558A...2M 
SB 26                            PN             17 21 02.9 -47 35 27.3     11.4    2001A&A...378..843K 
JaSt 2-10                        PN?            17 53 17.4 -28 36 07.2     11.5    2006MNRAS.373...79P 
PPA J1801-2746                   PN             18 01 32.4 -27 46 07.0     11.5    2006MNRAS.373...79P 
Tan 3                            PN             16 07 35.9 -53 01 11.3     11.5    FrenchAmateurs      
K 3-79                           PN             20 53 13.6 +53 45 42.2     11.5    1992secg.book.....A 
PHR J1742-2525                   PN             17 42 52.1 -25 25 42.9     11.5    2006MNRAS.373...79P 
IC 2553                          PN             10 09 20.9 -62 36 48.4     11.5    1992secg.book.....A 
M 3-52                           PN             18 10 26.4 -10 29 04.8     11.6    1992secg.book.....A 
Vd 1-5                           PN             16 51 33.7 -40 02 55.6     11.6    1992secg.book.....A 
Hen 2-102                        PN             13 58 13.9 -58 54 31.8     11.7    1992secg.book.....A 
Terz N 1580                      PN             17 43 39.4 -25 36 42.5     11.7    1992secg.book.....A 
Terz N 1567                      PN             17 45 28.3 -25 38 12.5     11.8    1992secg.book.....A 
PN G075.3+02.3                   notPN?         20 11 45.3 +38 11 45.7     11.8    IPHAS_candidates    
KFL 9                            PN             18 07 19.3 -31 42 56.1     11.8    1992secg.book.....A 
V-V 3-6                          PN             18 37 11.1 -19 02 21.6     11.9    1992secg.book.....A 
H 2-8                            PN             17 24 45.5 -21 33 35.2     11.9    1992secg.book.....A 
MPA J1832-0706                   PN             18 32 22.9 -07 06 57.3     11.9    2008MNRAS.384..525M 
KnPa J1848.6+4151                PN?            18 48 38.5 +41 51 01.0     12.0    DFrew               
BMP J0820-3536                   PN             08 20 50.4 -35 36 01.3     12.0    2008MNRAS.384..525M 
Mo Objet 16                      PN??           12 34 52.3 -61 47 01.2     12.0    FrenchAmateurs      
Pa 53                            PN:            19 41 48.7 +27 52 02.0     12.0    PRC15               
K 6-27                           PN             17 35 53.7 -22 20 02.2     12.0    2002AN....323...57K 
CoMaC 2                          PN             05 21 57.0 +39 31 02.5     12.0    1992secg.book.....A 
K 3-24                           PN             19 12 05.8 +15 09 04.5     12.0    1992secg.book.....A 
St 59                            PN             14 32 23.0 -58 12 04.5     12.0    FrenchAmateurs      
PreRo 1                          PN??           17 16 41.8 -34 46 04.9     12.0    FrenchAmateurs      
MGE 002.6242+00.7861             PN??           17 48 43.4 -26 17 04.0     12.0    2010AJ....139.1542M 
KLW 1                            PN             19 25 40.5 +16 33 05.0     12.0    2001A&A...378..843K 
PM 1-4                           notPN?         02 13 43.6 +76 15 05.8     12.0    1988A&AS...76..317P 
LDu objet 6                      PN??           19 52 05.9 +09 44 07.3     12.0    aacker              
PreDr 1                          PN             15 53 38.0 -57 02 08.3     12.0    FrenchAmateurs      
Pa 15                            PN             20 29 07.6 +23 11 09.3     12.0    2014apn6.confE..48K 
StDr 26                          PN             19 46 10.9 +17 06 09.1     12.0    FrenchAmateurs      
Pre 1                            PN??           20 27 35.5 +10 28 10.4     12.0    2017LAstr.131b..46L 
MB 4515                          PN?            17 51 54.6 -27 36 10.6     12.0    2010AJ....139.1542M 
BMP J1614-4742                   PN             16 14 52.3 -47 42 11.1     12.0    2008MNRAS.384..525M 
StRas 2                          PN:            08 44 31.9 -46 00 13.5     12.0    FrenchAmateurs      
PHR J1728-3032                   PN             17 28 14.2 -30 32 14.0     12.0    2006MNRAS.373...79P 
